Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,1104815000.0,1066000000.0,1227619000.0,1187000000.0,1216584000.0,1164000000.0,1109778000.0,1052000000.0,977293000.0,929000000.0,867075000.0,719007000.0,600357000.0
Revenue Growth,0.0364118198874296,-0.131652410071855,0.0342198820556024,-0.0243172686801733,0.0451752577319588,0.0488584203327152,0.0549220532319392,0.0764427863496413,0.051983853606028,0.0714182740824035,0.205934017332237,0.197632408716814,0.0
Cost of Revenue,621746000.0,,678692000.0,,670319000.0,,619501000.0,,558866000.0,,494648000.0,419345000.0,374695000.0
Gross Profit,483069000.0,,548927000.0,,546265000.0,,490277000.0,,418427000.0,,372427000.0,299662000.0,225662000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,26751000.0,764000000.0,26529000.0,834000000.0,25197000.0,831000000.0,23832000.0,765000000.0,22001000.0,86000000.0,19769000.0,17120000.0,18802000.0
Operating Expenses,333095000.0,,354264000.0,,359502000.0,,310376000.0,,279865000.0,,243375000.0,210138000.0,181592000.0
Operating Income,149974000.0,,194663000.0,,186763000.0,,179901000.0,,138562000.0,,129052000.0,89524000.0,44070000.0
Interest Expense,39366000.0,,43775000.0,,54333000.0,,56628000.0,,57516000.0,,52896000.0,39704000.0,36500000.0
Earnings before Tax,111470000.0,,154441000.0,,134537000.0,,122598000.0,,90725000.0,,80639000.0,49868000.0,7696000.0
Income Tax Expense,1699000.0,2000000.0,5784000.0,6000000.0,-1292000.0,-1000000.0,2306000.0,2000000.0,470000.0,0000000.0,9062000.0,7048000.0,5075000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,195034000.0,195000000.0,252781000.0,253000000.0,135552000.0,136000000.0,212845000.0,213000000.0,89935000.0,90000000.0,71296000.0,43617000.0,1961000.0
Preferred Dividends,18024000.0,,18206000.0,,12169000.0,,14333000.0,,17385000.0,,21733000.0,29952000.0,26754000.0
Net Income Com,195034000.0,195000000.0,252781000.0,253000000.0,135552000.0,136000000.0,212845000.0,213000000.0,89935000.0,90000000.0,71296000.0,43617000.0,1961000.0
EPS,1.54,1.54,2.07,2.07,1.09,1.09,1.89,1.89,0.73,0.73,0.52,0.16,-0.36
EPS Diluted,1.54,1.54,2.07,2.07,1.09,1.09,1.88,1.88,0.73,0.73,0.52,0.16,-0.36
Weighted Average Shs Out,112975329.0,113000000.0,112791839.0,113000000.0,112685235.0,113000000.0,104188785.0,104000000.0,97041484.0,97000000.0,85757969.0,81155228.0,69549441.0
Weighted Average Shs Out (Dil),113364092.0,113000000.0,113164599.0,113000000.0,113096420.0,113000000.0,104545895.0,105000000.0,97228671.0,97000000.0,85897274.0,81326304.0,69549441.0
Dividend per Share,1.79953807595,,1.80035984575,,1.65118400742,,1.30728231845,,0.870741100637,,0.620846244783,0.430352767538,0.144774707823
Gross Margin,0.437239718867,0,0.447147689959,0,0.449015439953,0,0.44177934686,0,0.428148978863,0,0.429521091024,0.4167720203,0.375879684921
EBITDA Margin,0.299705380539,0.30863039399625,0.31796835989,0.32940185341196,0.304334924674,0.31786941580756,0.302833539681,0.40589353612167,0.288761916846,0.31431646932185,0.293145344982,0.280524389888,0.259145808244
EBIT Margin,0.135745803596,0.18480300187617,0.15856955619,0.21819713563606,0.153514266175,0.1159793814433,0.162105394052,0.20437262357414,0.141781430953,0.096878363832077,0.148836029179,0.124510609772,0.0734063232377
Profit Margin,0.176530912415,0.18292682926829,0.205911606125,0.21314237573715,0.111420173206,0.11683848797251,0.191790610374,0.20247148288973,0.0920246026524,0.096878363832077,0.0822258743477,0.0606628308208,0.00326638983138
Free Cash Flow margin,0.255044509714,,0.292610329426,,0.277314184635,,0.254498647477,,0.251270601549,,0.249533200704,0.230171611681,0.219156268687
EBITDA,331119000.0,329000000.0,390344000.0,391000000.0,370249000.0,370000000.0,336078000.0,427000000.0,282205000.0,292000000.0,254179000.0,201699000.0,155580000.0
EBIT,149974000.0,197000000,194663000.0,259000000,186763000.0,135000000,179901000.0,215000000,138562000.0,90000000,129052000.0,89524000.0,44070000.0
Consolidated Income,195034000.0,195000000.0,252781000.0,253000000.0,135552000.0,136000000.0,212845000.0,213000000.0,89935000.0,90000000.0,71296000.0,43617000.0,1961000.0
Earnings Before Tax Margin,0.10089471993,0,0.125805319077,0,0.110585869944,0,0.110470742797,0,0.0928329579768,0,0.0930011821353,0.0693567656504,0.0128190393383
Net Profit Margin,0.176530912415,0.18292682926829,0.205911606125,0.21314237573715,0.111420173206,0.11683848797251,0.191790610374,0.20247148288973,0.0920246026524,0.096878363832077,0.0822258743477,0.0606628308208,0.00326638983138
