Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,7517000.0,1454000.0,4564000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,7517000.0,1454000.0,4564000.0
Receivables,3403000.0,400000.0,868000.0
Inventories,0.0,0.0,0.0
Total current assets,10920000.0,1854000.0,5432000.0
Property Plant & Equipment Net,385000.0,219000.0,213000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,120000.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,1654000.0,233000.0,223000.0
Total assets,12574000.0,2087000.0,5655000.0
Payables,2417000.0,2541000.0,2218000.0
Short-term debt,6975000.0,0.0,0.0
Total current liabilities,10036000.0,2696000.0,2359000.0
Long-term debt,3628000.0,0.0,0.0
Total debt,10603000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,3628000.0,0.0,0.0
Total liabilities,13664000.0,2696000.0,2359000.0
Other comprehensive income,872000.0,457000.0,197000.0
Retained earnings (deficit),-76123000.0,-62876000.0,-53070000.0
Total shareholders equity,-1090000.0,-609000.0,3296000.0
Investments,120000.0,0.0,0.0
Net Debt,,,
Other Assets,,,
Other Liabilities,644000.0,155000.0,141000.0
