Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,8034000.0,7600000.0,10174000.0,7996000.0,257000.0
Short-term investments,428000.0,0.0,0.0,2541000.0,3280000.0
Cash and short-term investments,8462000.0,7600000.0,10174000.0,10537000.0,3537000.0
Receivables,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,8642000.0,8528000.0,12696000.0,10925000.0,3651000.0
Property Plant & Equipment Net,614000.0,822000.0,688000.0,576000.0,118000.0
Goodwill and Intangible Assets,0.0,746000.0,988000.0,1230000.0,1472000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,6800000.0,0.0,761000.0,0.0,0.0
Total non-current assets,876000.0,1688000.0,1751000.0,1806000.0,1590000.0
Total assets,9518000.0,10216000.0,14447000.0,12731000.0,5241000.0
Payables,166000.0,175000.0,422000.0,1132000.0,6033000.0
Short-term debt,385000.0,338000.0,202000.0,0.0,0.0
Total current liabilities,5561000.0,4454000.0,4275000.0,2314000.0,6315000.0
Long-term debt,187000.0,289000.0,310000.0,0.0,0.0
Total debt,572000.0,627000.0,512000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,374000.0,578000.0,620000.0,0.0,0.0
Total liabilities,6095000.0,5813000.0,4585000.0,2314000.0,6315000.0
Other comprehensive income,0.0,0.0,0.0,-350000.0,-822000.0
Retained earnings (deficit),-71319000.0,-54677000.0,-35302000.0,-24134000.0,-15399000.0
Total shareholders equity,3423000.0,4403000.0,9862000.0,10417000.0,-1074000.0
Investments,428000.0,0.0,0.0,2541000.0,3280000.0
Net Debt,-7462000.0,-6973000.0,-9662000.0,-10537000.0,-3537000.0
Other Assets,0.0,0.0,0.0,388000.0,114000.0
Other Liabilities,160000.0,781000.0,0.0,1182000.0,282000.0
