Date,2018-12-31,2017-12-31,2016-12-31
Revenue,112301000.0,97262000.0,21395000.0
Revenue Growth,0.154623594003825,3.54601542416452,
Cost of Revenue,95742000.0,78692000.0,22747000.0
Gross Profit,16559000.0,18570000.0,-1352000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,62137000.0,33343000.0,18160000.0
Operating Expenses,75047000.0,43560000.0,25706000.0
Operating Income,-58488000.0,-24990000.0,-27058000.0
Interest Expense,11248000.0,6456000.0,5105000.0
Earnings before Tax,-78414000.0,-31145000.0,-33287000.0
Income Tax Expense,-338000.0,526000.0,-361000.0
Net Income - Non-Controlling int,-106000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-78076000.0,-31671000.0,-32926000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-78076000.0,-31671000.0,-32926000.0
EPS,-1.15,-0.49,-0.56
EPS Diluted,-1.15,-0.49,-0.56
Weighted Average Shs Out,167112300.0,167112300.0,169259000.0
Weighted Average Shs Out (Dil),67932825.0,65006140.0,58753425.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.1475,0.1909,-0.0632
EBITDA Margin,-0.562,-0.221,-1.206
EBIT Margin,-0.5981,-0.2538,-1.3172
Profit Margin,-0.695,-0.326,-1.539
Free Cash Flow margin,-2.4432,-0.8597,-6.5351
EBITDA,-63132000.0,-21475000.0,-25793000.0
EBIT,-67166000.0,-24689000.0,-28182000.0
Consolidated Income,-78182000.0,-31671000.0,-32926000.0
Earnings Before Tax Margin,-0.6982,-0.3202,-1.5558
Net Profit Margin,-0.6952,-0.3256,-1.539
