Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-10-31
Revenue,4213360.0,3916372.0,3091735.0,2946164.0,3613.0
Revenue Growth,0.0758324285844144,0.266723053560541,0.0494103519016592,814.434265153612,
Cost of Revenue,2081184.0,1487801.0,1135307.0,1852865.0,1123.0
Gross Profit,2132176.0,2428571.0,1956428.0,1093299.0,2490.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,4286753.0,3350896.0,1924293.0,1382424.0,108833.0
Operating Expenses,5360978.0,5249617.0,1924293.0,1382424.0,108833.0
Operating Income,-3228802.0,-2821046.0,32135.0,-289125.0,-106343.0
Interest Expense,144356.0,54310.0,67398.0,47271.0,0.0
Earnings before Tax,-8533531.0,-2216187.0,-43356.0,-376339.0,-106343.0
Income Tax Expense,16236.0,68372.0,7459.0,7433.0,0.0
Net Income - Non-Controlling int,224604.0,-832350.0,11149.0,34843.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-8549767.0,-2284559.0,-50815.0,-383772.0,-106343.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-8549767.0,-2284559.0,-50815.0,-383772.0,-106343.0
EPS,-0.15,-0.04,0.0,0.0,0.0
EPS Diluted,-0.15,-0.04,0.0,0.0,0.0
Weighted Average Shs Out,54715287.0,53233960.0,52221255.0,51553441.0,20000000.0
Weighted Average Shs Out (Dil),53981607.0,53060323.0,52125008.0,46683170.0,22422800.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5061,0.6201,0.6328,0.3711,0.6892
EBITDA Margin,-1.936,-0.504,0.062,-0.085,-29.369
EBIT Margin,-1.9911,-0.552,0.0078,-0.1117,-29.4334
Profit Margin,-2.029,-0.583,-0.016,-0.13,-29.433
Free Cash Flow margin,-0.2407,-0.918,-0.167,-1.1579,-66.8838
EBITDA,-8155235.0,-1973390.0,191246.0,-251120.0,-106109.0
EBIT,-8389175.0,-2161877.0,24042.0,-329068.0,-106343.0
Consolidated Income,-8325163.0,-3116909.0,-39666.0,-348929.0,-106343.0
Earnings Before Tax Margin,-2.0254,-0.5659,-0.014,-0.1277,-29.4334
Net Profit Margin,-2.0292,-0.5833,-0.0164,-0.1303,-29.4334
