Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,119226000.0,111336000.0,111125000.0,81763000.0,36098000.0,26301000.0,24875000.0
Revenue Growth,0.0708665660702738,0.00189876265466817,0.359111089368052,1.26502853343676,0.372495342382419,0.0573266331658291,
Cost of Revenue,21679000.0,8953000.0,8077000.0,7710000.0,6994000.0,19872000.0,18014000.0
Gross Profit,97547000.0,102383000.0,103048000.0,74053000.0,29104000.0,6429000.0,6861000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,10840000.0,9214000.0,9658000.0,9735000.0,6905000.0,4458000.0,3240000.0
Operating Expenses,89777000.0,80223000.0,78485000.0,59309000.0,35451000.0,4960000.0,3730000.0
Operating Income,29449000.0,31113000.0,32640000.0,22454000.0,647000.0,1469000.0,3131000.0
Interest Expense,11358000.0,9925000.0,9847000.0,4368000.0,4825000.0,3241000.0,2050000.0
Earnings before Tax,18463000.0,21015000.0,23413000.0,23448000.0,-7492000.0,6432000.0,460603000.0
Income Tax Expense,-2669000.0,-1192000.0,-759000.0,5755000.0,186000.0,30000.0,26000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,-8243000.0,-459522000.0
Net Income,21132000.0,22207000.0,24172000.0,17693000.0,-7678000.0,6402000.0,460577000.0
Preferred Dividends,0.0,0.0,0.0,0.0,-10000.0,0.0,0.0
Net Income Com,21132000.0,22207000.0,24172000.0,17693000.0,-7678000.0,6402000.0,460577000.0
EPS,0.77,0.88,0.0,0.0,0.0,0.54,39.06
EPS Diluted,0.77,0.88,0.0,0.0,0.0,0.54,39.06
Weighted Average Shs Out,21590000.0,17924000.0,461000.0,10427000.0,3042000.0,,
Weighted Average Shs Out (Dil),21590000.0,17924000.0,461000.0,10427000.0,3042000.0,11558000.0,11558000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.818168855786,0.919585758425,0.927316085489,0.905703068625,0.80624965372,0.2444,0.2758
EBITDA Margin,0.424001476188,0.478237048214,0.509273340832,0.3574110539,0.120062053299,0.387,18.619
EBIT Margin,0.247001492963,0.279451390386,0.293723284589,0.274622995732,0.017923430661,0.3678,18.5991
Profit Margin,0.177243218761,0.199459294388,0.217520809899,0.216393723322,-0.212698764474,0.243,18.516
Free Cash Flow margin,0.304572828074,0.180938779909,0.473358830146,0.422354854885,-1.02002881046,-1.7823,0.0412
EBITDA,50552000.0,53245000.0,56593000.0,29223000.0,4334000.0,10175000.0,463143000.0
EBIT,29449000.0,31113000.0,32640000.0,22454000.0,647000.0,9673000.0,462653000.0
Consolidated Income,21132000.0,22207000.0,24172000.0,17693000.0,-7678000.0,6402000.0,460577000.0
Earnings Before Tax Margin,0.154857162028,0.188752964001,0.210690663667,0.286780083901,-0.207546124439,0.2446,18.5167
Net Profit Margin,0.177243218761,0.199459294388,0.217520809899,0.216393723322,-0.212698764474,0.2434,18.5157
