Date,2018-12-31,2017-12-31
Revenue,0.0,0.0
Revenue Growth,0.0,
Cost of Revenue,0.0,0.0
Gross Profit,0.0,0.0
R&D Expenses,11880000.0,11966000.0
SG&A Expense,7064000.0,4340000.0
Operating Expenses,18944000.0,16306000.0
Operating Income,-18944000.0,-16306000.0
Interest Expense,106000.0,174000.0
Earnings before Tax,-19168000.0,-20237000.0
Income Tax Expense,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-19168000.0,-20237000.0
Preferred Dividends,0.0,0.0
Net Income Com,-19168000.0,-20237000.0
EPS,-12.53,28.79
EPS Diluted,-12.53,28.79
Weighted Average Shs Out,31154184.0,
Weighted Average Shs Out (Dil),1530218.0,702918.0
Dividend per Share,0.0,0.0
Gross Margin,0.0,0.0
EBITDA Margin,,
EBIT Margin,0.0,0.0
Profit Margin,,
Free Cash Flow margin,0.0,0.0
EBITDA,-18408000.0,-19532000.0
EBIT,-19062000.0,-20063000.0
Consolidated Income,-19168000.0,-20237000.0
Earnings Before Tax Margin,0.0,0.0
Net Profit Margin,0.0,0.0
