Date,2019-03-31,2018-03-31,2017-12-31,2016-12-31,2016-06-30
Cash and cash equivalents,1340203.0,0.0,1201000.0,41.0,1207000.0
Short-term investments,6542667.0,0.0,606000.0,0.0,606000.0
Cash and short-term investments,7882870.0,0.0,1807000.0,41.0,1813000.0
Receivables,788409.0,0.0,63000.0,0.0,109000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,8688213.0,0.0,1922000.0,67.0,1922000.0
Property Plant & Equipment Net,244872.0,0.0,267000.0,0.0,267000.0
Goodwill and Intangible Assets,0.0,,0.0,0.0,0.0
Long-term investments,5600000.0,,0.0,0.0,0.0
Tax assets,0.0,,0.0,26634.0,0.0
Total non-current assets,739872.0,,267000.0,0.0,0.0
Total assets,9428085.0,0.0,2189000.0,67.0,2189000.0
Payables,1164672.0,42000.0,669000.0,41706.0,1363000.0
Short-term debt,263604.0,,33000.0,2600.0,30000000.0
Total current liabilities,5403208.0,74000.0,1396000.0,73613.0,1396000.0
Long-term debt,34536.0,0.0,33000.0,0.0,0.0
Total debt,298140.0,,66000.0,2600.0,30000000.0
Deferred revenue,2263294.0,,0.0,0.0,0.0
Tax Liabilities,154300.0,,154000.0,0.0,0.0
Deposit Liabilities,0.0,,0.0,0.0,0.0
Total non-current liabilities,34536.0,,33000.0,0.0,0.0
Total liabilities,5403208.0,74000.0,10568000.0,73613.0,10568000.0
Other comprehensive income,41668578,,23235000,5090,0.0
Retained earnings (deficit),-37644572.0,-79000.0,-31617000.0,-78646.0,-31617000.0
Total shareholders equity,4024877.0,-74000.0,-8379000.0,-73546.0,-8379000.0
Investments,12142667.0,,606000.0,0.0,0.0
Net Debt,-1042063.0,,-1135000.0,2559.0,24082000.0
Other Assets,0.0,26000.0,0.0,0.0,0.0
Other Liabilities,-34536.0,,9139000.0,0.0,470000.0
