Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,72433000.0,69205000.0,65562000.0,65826000.0,63576000.0,42251000.0,38606000.0,39620000.0,40056000.0,0.0,39082000.0
Stock-based compensation,15121000.0,10867000.0,7373000.0,7399000.0,13827000.0,15071000.0,14714000.0,9575000.0,6456000.0,0.0,5782000.0
Operating Cash Flow,212718000.0,160098000.0,135646000.0,136244000.0,152814000.0,120625000.0,116111000.0,90949000.0,84969000.0,0.0,86770000.0
Capital Expenditure,13274000.0,85961000.0,63688000.0,57372000.0,74732000.0,27279000.0,28826000.0,43934000.0,29824000.0,0.0,2936000.0
Acquisitions and disposals,-13048000.0,-0.0,-0.0,-16565000.0,-18525000.0,-430946000.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-29556000.0,-695000.0,-8367000.0,-11290000.0,-61833000.0,-26007000.0,-369000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-82707000.0,-77063000.0,-70006000.0,-88153000.0,-14415000.0,-446752000.0,-6020000.0,-29383000.0,-12680000.0,0.0,3048000.0
Issuance (repayment) of debt,-3521000.0,-0.0,-12000.0,-5369000.0,-4683000.0,-719000.0,-0.0,-8075000.0,-0.0,-0.0,-83724000.0
Issuance (buybacks) of shares,-26440000.0,2922000.0,-2567000.0,-10822000.0,-60130000.0,-22365000.0,13449000.0,1708000.0,2429000.0,0.0,800000.0
Dividend payments,-48882000.0,-44530000.0,-40171000.0,-36402000.0,-33700000.0,-31384000.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-127629000.0,-92144000.0,-57043000.0,-44853000.0,-140576000.0,329780000.0,-110345000.0,-60719000.0,-71063000.0,0.0,-82999000.0
Effect of forex changes on cash,66000.0,1263000.0,717000.0,-714000.0,51000.0,-1170000.0,-427000.0,-1770000.0,107000.0,0.0,-8263000.0
Net cash flow / Change in cash,2448000.0,-7846000.0,9314000.0,2524000.0,-2126000.0,2483000.0,-681000.0,-923000.0,1226000.0,0.0,-1444000.0
Free Cash Flow,199444000.0,74137000.0,71958000.0,78872000.0,78082000.0,93346000.0,87285000.0,47015000.0,55145000.0,0.0,89706000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4289
