Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,1372290000.0,1263324000.0,1344292000.0,1371004000.0,1377812000.0,1460250000.0,1423752000.0,1330774000.0
Revenue Growth,0.0862534076768905,-0.0602309617255775,-0.0194835317767125,-0.0049411675903534,-0.0564547166581065,0.0256350825143705,0.0698676108790824,
Cost of Revenue,146545000.0,408691000.0,173675000.0,288751000.0,300187000.0,331757000.0,849141000.0,800497000.0
Gross Profit,1225745000.0,854633000.0,1170617000.0,1082253000.0,1077625000.0,1128493000.0,574611000.0,530277000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,229724000.0,228836000.0,238557000.0,214072000.0,189369000.0,187298000.0,184920000.0,172368000.0
Operating Expenses,1074078000.0,1055996000.0,1111032000.0,922817000.0,917028000.0,927287000.0,351895000.0,385960000.0
Operating Income,151667000.0,-201363000.0,59585000.0,159436000.0,160597000.0,201206000.0,222716000.0,144317000.0
Interest Expense,80914000.0,78001000.0,62661000.0,65571000.0,81543000.0,93536000.0,110565000.0,110097000.0
Earnings before Tax,62703000.0,-287392000.0,-3201000.0,72831000.0,78791000.0,75482000.0,111661000.0,32541000.0
Income Tax Expense,17915000.0,-85006000.0,9330000.0,23698000.0,28872000.0,25004000.0,37440000.0,13428000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,44788000.0,-202386000.0,-12531000.0,49133000.0,49919000.0,50478000.0,74221000.0,19113000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,44788000.0,-202386000.0,-12531000.0,49133000.0,49919000.0,50478000.0,74221000.0,19113000.0
EPS,0.52,-2.36,-0.15,0.57,0.57,0.58,0.9,0.23
EPS Diluted,0.52,-2.36,-0.15,0.57,0.57,0.57,0.89,0.23
Weighted Average Shs Out,86170000.0,85811000.0,84925000.0,85860000.0,87183000.0,87537000.0,,
Weighted Average Shs Out (Dil),86910000.0,85811000.0,84925000.0,85981000.0,87480000.0,88152000.0,82480000.0,81392000.0
Dividend per Share,0.00373950063284,0.0179930311965,0.768984397998,0.841092799572,0.824336991312,0.410370723296,0.0,0.0
Gross Margin,0.893211347456,0.676495499175,0.870805598784,0.789387193619,0.782127750375,0.772808080808,0.4036,0.3985
EBITDA Margin,0.231061218839,-0.0263249965963,0.196801736527,0.254082409679,0.251319483355,0.260965588084,0.273,0.268
EBIT Margin,0.110521099768,-0.159391415029,0.0443244473671,0.116291418552,0.116559443523,0.137788734806,0.1561,0.1072
Profit Margin,0.0326374162896,-0.160201183544,-0.00932163547801,0.0358372404457,0.0362306323359,0.0345680534155,0.052,0.014
Free Cash Flow margin,0.0831930568612,0.0157837577692,0.0891874681989,0.0940712062109,0.077580250426,0.0845992124636,0.0756,0.0323
EBITDA,317083000.0,-33257000.0,264559000.0,348348000.0,346271000.0,381075000.0,389201000.0,356230000.0
EBIT,151667000.0,-201363000.0,59585000.0,159436000.0,160597000.0,201206000.0,222226000.0,142638000.0
Consolidated Income,44788000.0,-202386000.0,-12531000.0,49133000.0,49919000.0,50478000.0,74221000.0,19113000.0
Earnings Before Tax Margin,0.0456922370636,-0.227488751896,-0.00238117908907,0.0531223833045,0.0571855957126,0.0516911487759,0.0784,0.0245
Net Profit Margin,0.0326374162896,-0.160201183544,-0.00932163547801,0.0358372404457,0.0362306323359,0.0345680534155,0.0521,0.0144
