Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,23129000.0,23000000.0,21023000.0,21000000.0,23441000.0,23000000.0,22187000.0,22000000.0,19378000.0,19000000.0,19107000.0,18888000.0,18287000.0
Stock-based compensation,6676000.0,7000000.0,8275000.0,8000000.0,4112000.0,4000000.0,9820000.0,10000000.0,6239000.0,6000000.0,6747000.0,7531000.0,6867000.0
Operating Cash Flow,93499000.0,,101985000.0,,106147000.0,,93888000.0,,107059000.0,,114175000.0,51812000.0,85887000.0
Capital Expenditure,20643000.0,,14204000.0,,9011000.0,,5419000.0,,9705000.0,,8311000.0,6532000.0,8969000.0
Acquisitions and disposals,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,-0.0,-0.0
Investment purchases and sales,114188000.0,-125000000,120546000.0,-193000000,156445000.0,-423000000,208467000.0,-507000000,190926000.0,-385000000,227973000.0,451284000.0,521245000.0
Investing Cash flow,-198405000.0,-198000000.0,-354315000.0,-354000000.0,-692780000.0,-693000000.0,-694790000.0,-695000000.0,-368228000.0,-368000000.0,-295908000.0,-310143000.0,-226167000.0
Issuance (repayment) of debt,-220000000.0,,-40000000.0,,-310000000.0,,-0.0,,-0.0,,-35536000.0,-33749000.0,-6988000.0
Issuance (buybacks) of shares,-18134000.0,,171000.0,,-8481000.0,,-239209000.0,,-172962000.0,,-190651000.0,-307529000.0,-202657000.0
Dividend payments,-40685000.0,,-37054000.0,,-33110000.0,,-29608000.0,,-25829000.0,,-19129000.0,-3125000.0,-3089000.0
Financing Cash Flow,111624000.0,112000000.0,266314000.0,266000000.0,454496000.0,454000000.0,666987000.0,667000000.0,241897000.0,242000000.0,64870000.0,363721000.0,-150258000.0
Effect of forex changes on cash,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net cash flow / Change in cash,6718000.0,7000000.0,13984000.0,14000000.0,-132137000.0,-132000000.0,66085000.0,66000000.0,-19272000.0,-19000000.0,-116863000.0,105390000.0,-290538000.0
Free Cash Flow,72856000.0,,87781000.0,,97136000.0,,88469000.0,,97354000.0,,105864000.0,45280000.0,76918000.0
Net Cash/Marketcap,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
