Date,2018-12-31,2017-12-31,2016-12-31
Revenue,992953.0,811457.0,254138.0
Revenue Growth,0.223666811673323,2.19297783094224,
Cost of Revenue,578743.0,518532.0,123731.0
Gross Profit,414210.0,292925.0,130407.0
R&D Expenses,12466172.0,7830868.0,7971342.0
SG&A Expense,42501562.0,18106647.0,7169305.0
Operating Expenses,54967734.0,25937515.0,15140647.0
Operating Income,-54553524.0,-25644590.0,-15010240.0
Interest Expense,0.0,6295854.0,234352.0
Earnings before Tax,-55763024.0,-35792422.0,-15737339.0
Income Tax Expense,2431.0,0.0,0.0
Net Income - Non-Controlling int,0.0,-236358.0,-44146.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-55820460.0,-35792422.0,-15737339.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-55820460.0,-35792422.0,-15737339.0
EPS,-1.19,0.0,-0.1
EPS Diluted,-1.19,0.0,-0.1
Weighted Average Shs Out,29261943.0,27561428.0,28428000.0
Weighted Average Shs Out (Dil),29261943.0,308297737.0,150566206.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.417149653609,0.361,0.5131
EBITDA Margin,-54.3727588315,-36.31,-60.792
EBIT Margin,-54.9406910498,-36.3501,-61.0022
Profit Margin,-56.2166185106,-44.109,-61.924
Free Cash Flow margin,-47.7255922486,-31.4025,-52.0417
EBITDA,-53989594.0,-29464262.0,-15449562.0
EBIT,-54553524.0,-29496568.0,-15502987.0
Consolidated Income,-55820460.0,-36028780.0,-15781485.0
Earnings Before Tax Margin,-56.1587748866,-44.1088,-61.9244
Net Profit Margin,-56.2166185106,-44.1088,-61.9244
