Date,2018-12-31,2017-12-31,2016-12-31
Revenue,407005412.3711,231536695.8623,135110565.1106
Revenue Growth,0.7578,0.7137,
Cost of Revenue,83257474.2268,67686197.5234,40905098.2801
Gross Profit,323747938.1443,163850498.3389,94205466.8305
R&D Expenses,0.0,0.0,0.0
SG&A Expense,114182731.9588,80525218.9671,47798218.6732
Operating Expenses,132034278.3505,121041981.2745,64906941.0319
Operating Income,191713659.7938,42808517.0643,29298525.7985
Interest Expense,77594072.1649,71607973.4219,75146191.6462
Earnings before Tax,114004896.9072,-28893083.6605,-45829545.4545
Income Tax Expense,35338144.3299,2810027.1821,-8301597.0516
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,78666752.5773,-31703110.8426,-37527948.4029
Preferred Dividends,0.0,0.0,0.0
Net Income Com,78666752.5773,-31703110.8426,-37527948.4029
EPS,0.3351,-0.148,-0.1873
EPS Diluted,0.3325,-0.148,-0.1873
Weighted Average Shs Out,71497375.7732,83784300.2114,85199575.5528
Weighted Average Shs Out (Dil),71497375.7732,83784300.2114,85199575.5528
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.7954,0.7077,0.6972
EBITDA Margin,0.1363,0.0782,0.0967
EBIT Margin,0.4708,0.1845,0.217
Profit Margin,0.0497,-0.0414,-0.0854
Free Cash Flow margin,-1.6473,-1.8865,-1.2196
EBITDA,215396134.0206,59993053.4582,42509828.0098
EBIT,191598969.0722,42714889.7614,29316646.1916
Consolidated Income,78666752.5773,-31703110.8426,-37527948.4029
Earnings Before Tax Margin,0.2801,-0.1248,-0.3392
Net Profit Margin,0.1933,-0.1369,-0.2778
