Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,14863000000.0,13683000000.0,11824000000.0,11262300000.0,10780400000.0,10968800000.0,10181700000.0,9713600000.0,8810000000.0,7795800000.0,7323800000.0
Revenue Growth,0.0862383980121318,0.157222598105548,0.0498743595890715,0.0447014953062966,-0.0171759900809569,0.0773053615800898,0.0481901663646846,0.102565266742338,0.1300956925524,0.0644474180070455,-0.0742
Cost of Revenue,3387000000.0,2844000000.0,2437000000.0,2181100000.0,2100600000.0,2158200000.0,2025900000.0,1995800000.0,1936900000.0,1829400000.0,1881600000.0
Gross Profit,11476000000.0,10839000000.0,9387000000.0,9081200000.0,8679800000.0,8810600000.0,8155800000.0,7717800000.0,6873100000.0,5966400000.0,5442200000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17714000000.0,17112000000.0,14938000000.0,14675600000.0,14147000000.0,6985900000.0,6597000000.0,6324800000.0,5696700000.0,5067000000.0,4883900000.0
Operating Expenses,17714000000.0,17112000000.0,14938000000.0,14675600000.0,14147000000.0,6983000000.0,6629800000.0,6406100000.0,5783700000.0,5176500000.0,5023800000.0
Operating Income,2313000000.0,2052000000.0,1692000000.0,1610300000.0,1606300000.0,1827600000.0,1526000000.0,1311700000.0,1089400000.0,789900000.0,418400000.0
Interest Expense,513000000.0,863000000.0,361000000.0,434400000.0,467200000.0,59400000.0,82200000.0,61100000.0,63900000.0,101600000.0,75700000.0
Earnings before Tax,2298000000.0,1971000000.0,1610000000.0,1549000000.0,1556100000.0,1771800000.0,1471200000.0,1257500000.0,1022500000.0,684200000.0,334300000.0
Income Tax Expense,513000000.0,863000000.0,361000000.0,434400000.0,467200000.0,567700000.0,451400000.0,400600000.0,321700000.0,205900000.0,115900000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,5000000.0,4000000.0,3600000.0,3000000.0,4100000.0,8400000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,1785000000.0,1108000000.0,1249000000.0,1114600000.0,1088900000.0,1204100000.0,1019800000.0,856900000.0,700800000.0,478300000.0,218400000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1785000000.0,1108000000.0,1249000000.0,1114600000.0,1088900000.0,1204100000.0,1019800000.0,856900000.0,700800000.0,478300000.0,218400000.0
EPS,4.91,3.01,3.4,3.01,2.87,3.12,2.63,2.2,1.78,1.21,0.555
EPS Diluted,4.82,2.95,3.35,2.96,2.82,3.06,2.58,2.16,1.74,1.19,0.55
Weighted Average Shs Out,363500000.0,368000000.0,367100000.0,370000000.0,379300000.0,382798523.0,387865170.0,388732497.0,393150462.0,398061296.0,392600000.0
Weighted Average Shs Out (Dil),363500000.0,368000000.0,367100000.0,370000000.0,379300000.0,386200000.0,387600000.0,388700000.0,394000000.0,395400000.0,395400000.0
Dividend per Share,1.67537826685,1.48369565217,1.32388994824,1.14189189189,0.922488795149,0.78,1.08,0.525,0.375,0.275,0.275
Gross Margin,0.77211868398,0.792150844113,0.793893775372,0.80633618355,0.805146376758,0.8032,0.801,0.7945,0.7801,0.7653,0.7431
EBITDA Margin,0.193096952163,0.188774391581,0.182341001353,0.179803414933,0.186968943638,0.202,0.186,0.166,0.157,0.135,0.091
EBIT Margin,0.155621341586,0.149967112475,0.143098782138,0.142981451391,0.149001892323,0.1669,0.1526,0.1357,0.1233,0.1008,0.056
Profit Margin,0.120096884882,0.0809763940656,0.105632611637,0.0989673512515,0.101007383771,0.11,0.1,0.088,0.08,0.061,0.03
Free Cash Flow margin,0.119289510866,0.142074106556,0.109607577808,0.112179572556,0.136386404957,0.0934,0.0752,0.0727,0.0767,0.088,0.0568
EBITDA,2870000000.0,2583000000.0,2156000000.0,2025000000.0,2015600000.0,2215800000.0,1890300000.0,1614400000.0,1380800000.0,1049500000.0,664000000.0
EBIT,2313000000.0,2052000000.0,1692000000.0,1610300000.0,1606300000.0,1831200000.0,1553400000.0,1318600000.0,1086400000.0,785800000.0,410000000.0
Consolidated Income,1785000000.0,1108000000.0,1249000000.0,1114600000.0,1088900000.0,1209100000.0,1023800000.0,860500000.0,703800000.0,482400000.0,226800000.0
Earnings Before Tax Margin,0.154612124066,0.144047358036,0.136163734777,0.137538513448,0.14434529331,0.1615,0.1445,0.1295,0.1161,0.0878,0.0456
Net Profit Margin,0.120096884882,0.0809763940656,0.105632611637,0.0989673512515,0.101007383771,0.1098,0.1002,0.0882,0.0795,0.0614,0.0298
