Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31
Revenue,21728000.0,,378652000.0,,359225000.0,,346939000.0,,320499000.0,,310359000.0,297638000.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427398383270953,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Profit,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,161468000.0,,178406000.0,,163767000.0,,159401000.0,,146648000.0,,140761000.0,143852000.0,147311000.0
Operating Expenses,161468000.0,,178406000.0,,163767000.0,,159401000.0,,146648000.0,,140761000.0,143852000.0,152325000.0
Operating Income,119406000.0,,86385000.0,,101207000.0,,93313000.0,,99770000.0,,70535000.0,53271000.0,50621000.0
Interest Expense,58338000.0,,34009000.0,,27201000.0,,27898000.0,,27141000.0,,29156000.0,40012000.0,50788000.0
Earnings before Tax,119406000.0,,86385000.0,,101207000.0,,93313000.0,,99770000.0,,66691000.0,48758000.0,50621000.0
Income Tax Expense,37537000.0,,46196000.0,,30963000.0,,30392000.0,,32365000.0,,32308000.0,20330000.0,14367000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,80384000.0,80000000.0,40591000.0,41000000.0,71628000.0,72000000.0,64925000.0,65000000.0,68815000.0,69000000.0,70535000.0,53271000.0,39137000.0
Preferred Dividends,1682000.0,,4887000.0,,4063000.0,,3566000.0,,3703000.0,,14689000.0,366000.0,805000.0
Net Income Com,80384000.0,80000000.0,40591000.0,41000000.0,71628000.0,72000000.0,64925000.0,65000000.0,68815000.0,69000000.0,70535000.0,53271000.0,39137000.0
EPS,0.94,,0.43,,0.83,,0.76,,0.81,,0.7,0.62,0.51
EPS Diluted,0.92,,0.42,,0.81,,0.74,,0.79,,0.68,0.61,0.46
Weighted Average Shs Out,83596685.0,,82430633.0,,81264273.0,,80885253.0,,78921480.0,,77373817.0,76019991.0,75169611.0
Weighted Average Shs Out (Dil),85331314.0,,84802565.0,,83209126.0,,83225153.0,,80879231.0,,78753524.0,76973516.0,83451422.0
Dividend per Share,0.476788626506,,0.436944330634,,0.397913084678,,0.35575783201,,0.319352690186,,0.242897067057,0.0405983793179,0.0370155466015
Gross Margin,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
EBITDA Margin,6.55996870398,,0.283658874111,,0.346991439905,,0.332911549293,,0.371757790196,,0.288833254392,0.242438801497,0.0
EBIT Margin,5.49548969072,,0.228138237749,,0.281737072865,,0.268960825967,,0.311295823076,,0.227269065824,0.178979162607,0.0
Profit Margin,3.69955817378,,0.107198694316,,0.199395921776,,0.187136643617,,0.214712058384,,0.227269065824,0.178979162607,0.0
Free Cash Flow margin,3.35309278351,,0.231825000264,,0.270404342682,,0.254998717354,,0.303757578027,,0.341101756353,0.152131112291,0.0
EBITDA,142535000.0,,107408000.0,,124648000.0,,115500000.0,,119148000.0,,89642000.0,72159000.0,68908000.0
EBIT,119406000.0,80000000,86385000.0,41000000,101207000.0,72000000,93313000.0,65000000,99770000.0,69000000,70535000.0,53271000.0,50621000.0
Consolidated Income,80384000.0,80000000.0,40591000.0,41000000.0,71628000.0,72000000.0,64925000.0,65000000.0,68815000.0,69000000.0,70535000.0,53271000.0,39137000.0
Earnings Before Tax Margin,5.49548969072,,0.228138237749,,0.281737072865,,0.268960825967,,0.311295823076,,0.214883409213,0.163816448169,0.0
Net Profit Margin,3.69955817378,,0.107198694316,,0.199395921776,,0.187136643617,,0.214712058384,,0.227269065824,0.178979162607,0.0
