Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-03-31,2014-03-31
Revenue,42998280.0,48593712.0,36145589.0,6144402.0,21302000.0,16804379.0
Revenue Growth,-0.115147243742153,0.344388439762318,4.88268622398079,-0.711557506337433,0.267645772569162,1.7349
Cost of Revenue,34014776.0,38355967.0,29217186.0,5233361.0,13634000.0,15114400.0
Gross Profit,8983504.0,10237745.0,6928403.0,911041.0,7457000.0,1689979.0
R&D Expenses,0.0,0.0,0.0,,0.0,0.0
SG&A Expense,10794822.0,18510120.0,9361961.0,282819.0,7744000.0,1015249.0
Operating Expenses,16129964.0,21134276.0,12308266.0,282935.0,19399192.0,1048621.0
Operating Income,-7146460.0,-10896531.0,-5379863.0,628106.0,-286000.0,641358.0
Interest Expense,729896.0,575039.0,751074.0,0.0,-238471.0,0.0
Earnings before Tax,-10549014.0,-11466575.0,-6528532.0,628121.0,-2140000.0,641358.0
Income Tax Expense,6348502.0,-2391762.0,-3747846.0,213561.0,171000.0,218062.0
Net Income - Non-Controlling int,0.0,0.0,3382.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,0.0
Net Income,-16897516.0,-9074813.0,-2780686.0,,423296.0,414560.0
Preferred Dividends,2583185.0,2089151.0,0.0,,0.0,0.0
Net Income Com,-19480701.0,-11163964.0,-2780686.0,414560.0,-1969000.0,423296.0
EPS,-0.82,-0.75,-0.21,6.33,-0.18,4.27
EPS Diluted,-0.82,-0.75,-0.21,6.33,-0.17,4.27
Weighted Average Shs Out,39607569.0,15856249.0,13885972.0,,11874000.0,
Weighted Average Shs Out (Dil),23790030.0,14982791.0,13068597.0,,99225.0,65509.0
Dividend per Share,0.0,0.0,0.0,,0.0,0.0
Gross Margin,0.2089,0.2107,0.1917,0.1483,0.3501,0.1006
EBITDA Margin,-0.161,-0.158,-0.122,,,
EBIT Margin,-0.2284,-0.2241,-0.1598,0.1022,0.0405,0.0382
Profit Margin,-0.453,-0.23,-0.077,,0.025,0.067
Free Cash Flow margin,-0.0595,-0.0565,-0.0756,,,
EBITDA,-6915456.0,-7674345.0,-4416289.0,,,
EBIT,-9819118.0,-10891536.0,-5777458.0,628121.0,861980.0,641358.0
Consolidated Income,-16897516.0,-9074813.0,-2777304.0,,423296.0,414560.0
Earnings Before Tax Margin,-0.2453,-0.236,-0.1806,0.1022,-0.1005,0.0382
Net Profit Margin,-0.393,-0.1867,-0.0769,,0.0252,0.0675
