Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,192000.0,0.0,0.0,0.0,0.0,0.0,0.0,13730000.0,14302000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.0399944063767305,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13730000.0,14302000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,5370000.0,4348000.0,4361000.0,3995000.0,4045000.0,3950000.0,2787000.0,7097000.0,8078000.0
Operating Expenses,5370000.0,4348000.0,4361000.0,3995000.0,4045000.0,3950000.0,2787000.0,11531000.0,12426000.0
Operating Income,8745000.0,8193000.0,8073000.0,7079000.0,6578000.0,5755000.0,3871000.0,2199000.0,1876000.0
Interest Expense,5360000.0,3368000.0,2919000.0,2752000.0,2423000.0,2312000.0,2360000.0,0.0,0.0
Earnings before Tax,8745000.0,8193000.0,8073000.0,7079000.0,6578000.0,5755000.0,3871000.0,2199000.0,1876000.0
Income Tax Expense,1706000.0,3068000.0,2695000.0,2289000.0,2338000.0,1815000.0,1231000.0,648000.0,545000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,7039000.0,5125000.0,5378000.0,4790000.0,4240000.0,3940000.0,2640000.0,1551000.0,1331000.0
Preferred Dividends,0.0,0.0,0.0,0.0,152000.0,23000.0,25000.0,0.0,0.0
Net Income Com,7039000.0,5125000.0,5378000.0,4790000.0,4240000.0,3940000.0,2640000.0,1551000.0,1331000.0
EPS,2.82,2.05,2.16,1.92,1.69,1.52,1.01,0.6,0.45
EPS Diluted,2.74,2.0,2.09,1.86,1.63,1.49,1.0,0.59,0.45
Weighted Average Shs Out,2498000.0,2504430.0,2486936.0,2491683.0,2513069.0,2570671.0,2586159.0,,
Weighted Average Shs Out (Dil),2567000.0,2568082.0,2566980.0,2579575.0,2602146.0,2625696.0,2619131.0,2581966.0,
Dividend per Share,0.532528243085,0.586040476901,0.290224310279,0.222517275133,0.193686288164,0.147770343558,2.86354519877,0.0,0.02
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,50.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.228
EBIT Margin,45.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.1602,0.1312
Profit Margin,36.6614583333,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.093
Free Cash Flow margin,50.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.5599,0.4566
EBITDA,9693000.0,9138000.0,8818000.0,8265000.0,7518000.0,6693000.0,5020000.0,3453000.0,3259000.0
EBIT,8745000.0,8193000.0,8073000.0,7079000.0,6578000.0,5755000.0,3871000.0,2199000.0,1876000.0
Consolidated Income,7039000.0,5125000.0,5378000.0,4790000.0,4240000.0,3940000.0,2640000.0,1551000.0,1331000.0
Earnings Before Tax Margin,45.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.1602,0.1312
Net Profit Margin,36.6614583333,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0931
