Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,1528000.0,1745000.0,2174000.0
Stock-based compensation,12433000.0,9494000.0,7180000.0
Operating Cash Flow,-97503000.0,-81218000.0,-49874000.0
Capital Expenditure,-3438000.0,-1404000.0,-1445000.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0
Investing Cash flow,-3438000.0,-1404000.0,-1445000.0
Issuance (repayment) of debt,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,100941000.0,82622000.0,51319000.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,0.0,0.0,0.0
Free Cash Flow,-100941000.0,-82622000.0,-51319000.0
Net Cash/Marketcap,0.0,0.0,0.0
