Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,83039000.0,37419000.0,0.0,707839000.0,707215000.0,703360000.0,702976000.0
Revenue Growth,1.21916673347765,0.0,-1,0.000882334226508205,0.00548083484986351,0.000546249089584851,
Cost of Revenue,593321000.0,569466000.0,0.0,54440000.0,58014000.0,72846000.0,45547000.0
Gross Profit,-510282000.0,-532047000.0,0.0,653399000.0,649201000.0,630514000.0,657429000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,80033000.0,87609000.0,276000.0,53435000.0,55659000.0,78911000.0,78768000.0
Operating Expenses,80033000.0,87609000.0,10982000.0,372132000.0,313644000.0,270613000.0,216967000.0
Operating Income,752200000.0,546438000.0,-10982000.0,281267000.0,335557000.0,359901000.0,440462000.0
Interest Expense,322731000.0,282347000.0,0.0,140644000.0,137370000.0,133222000.0,119821000.0
Earnings before Tax,427313000.0,260252000.0,-13517000.0,115137000.0,155699000.0,200852000.0,271338000.0
Income Tax Expense,70641000.0,-93274000.0,0.0,4048000.0,6232000.0,6752000.0,6015000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,16580000.0,21837000.0,31274000.0,37140000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,349555000.0,344598000.0,-13517000.0,111089000.0,149467000.0,194100000.0,265323000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,349555000.0,344598000.0,-13517000.0,111089000.0,149467000.0,194100000.0,265323000.0
EPS,4.38,4.55,0.0,2.75,3.73,3.88,5.31
EPS Diluted,4.35,4.52,0.0,2.71,3.52,3.66,5.08
Weighted Average Shs Out,79782000.0,75679000.0,0.0,73912686.0,,,
Weighted Average Shs Out (Dil),80364000.0,76188000.0,0.0,40429000.0,40021000.0,50011000.0,49987000.0
Dividend per Share,1.99453735503,1.77924345041,0.0,2.61,2.88,2.68,2.35
Gross Margin,-6.14508845241,-14.2186322457,0.0,0.9231,0.918,0.8964,0.9352
EBITDA Margin,16.6502245933,30.802854165,0.0,0.786,0.78,0.801,0.836
EBIT Margin,9.05839424849,14.6032229616,0.0,0.3614,0.4144,0.475,0.5564
Profit Margin,4.20952805308,9.20917181111,0.0,0.157,0.211,0.276,0.377
Free Cash Flow margin,-8.11253748239,-20.2054571207,0.0,0.3139,-0.2571,-0.093,-0.4064
EBITDA,1382618000.0,1152612000.0,-10982000.0,556251000.0,551558000.0,563372000.0,587953000.0
EBIT,752200000.0,546438000.0,-10982000.0,255781000.0,293069000.0,334074000.0,391159000.0
Consolidated Income,349555000.0,344598000.0,-13517000.0,127669000.0,171304000.0,225374000.0,302463000.0
Earnings Before Tax Margin,5.14593142981,6.95507629814,0.0,0.1627,0.2202,0.2856,0.386
Net Profit Margin,4.20952805308,9.20917181111,0.0,0.1569,0.2113,0.276,0.3774
