Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,46476000.0,50398000.0,52261000.0,50069000.0,45116000.0
Stock-based compensation,12582000.0,8410000.0,14423000.0,7913000.0,9049000.0
Operating Cash Flow,296345000.0,242121000.0,178636000.0,155539000.0,143777000.0
Capital Expenditure,-18529000.0,-19218000.0,-9804000.0,-1477000.0,-6128000.0
Acquisitions and disposals,0.0,0.0,0.0,1032000.0,275821000.0
Investment purchases and sales,190995000.0,-422872000.0,-1040925000.0,-325404000.0,-528398000.0
Investing Cash flow,338551000.0,-164302000.0,-1194830000.0,-325849000.0,-258705000.0
Issuance (repayment) of debt,-47000000.0,0.0,0.0,0.0,-115535000.0
Issuance (buybacks) of shares,-45125000.0,4559000.0,136886000.0,-130182000.0,-15820000.0
Dividend payments,-83704000.0,-69731000.0,-19346000.0,-24846000.0,-27440000.0
Financing Cash Flow,-125154000.0,-686277000.0,939585000.0,426884000.0,461747000.0
Effect of forex changes on cash,0.0,0.0,0.0,-30995000.0,-13980000.0
Net cash flow / Change in cash,512388000.0,-561813000.0,-181854000.0,225579000.0,332839000.0
Free Cash Flow,277816000.0,222903000.0,168832000.0,154062000.0,137649000.0
Net Cash/Marketcap,1.1389,0.6584,0.6584,0.6584,0.6584
