Date,2018-03,2017-03,2016-03,2015-03,2014-03
Depreciation & Amortization,82804000000.0,77445000000.0,76647000000.0,72994000000.0,76151000000.0
Stock-based compensation,,,,,
Operating Cash Flow,158953000000.0,164231000000.0,194040000000.0,130767000000.0,149141000000.0
Capital Expenditure,-91389000000.0,-72711000000.0,-76805000000.0,-63269000000.0,-57612000000.0
Acquisitions and disposals,-7194000000.0,-5810000000.0,-10703000000.0,-6214000000.0,-6722000000.0
Investment purchases and sales,110765000000,-21993000000,-26144000000,-30919000000,-27903000000
Investing Cash flow,-53128000000.0,-112089000000.0,-106809000000.0,-93608000000.0,-101141000000.0
Issuance (repayment) of debt,-12771000000.0,-11177000000.0,-12830000000.0,-13347000000.0,-13247000000.0
Issuance (buybacks) of shares,000000.0,000000.0,000000.0,000000.0,-68000000.0
Dividend payments,,,,,
Financing Cash Flow,-51620000000.0,-47972000000.0,-50608000000.0,-39992000000.0,-32805000000.0
Effect of forex changes on cash,-5462000000.0,-1995000000.0,-13966000000.0,19022000000.0,14525000000.0
Net cash flow / Change in cash,48743000000.0,2175000000.0,22657000000.0,16189000000.0,29720000000.0
Free Cash Flow,67564000000.0,91520000000.0,117235000000.0,67498000000.0,91529000000.0
Net Cash/Marketcap,,,,,
