Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,413412000.0,409629000.0,297883000.0,240763000.0
Revenue Growth,0.00923518598536725,0.375133861281107,0.237245756200081,
Cost of Revenue,0.0,0.0,200112000.0,145300000.0
Gross Profit,0.0,0.0,97771000.0,95463000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,30005000.0,33996000.0,26628000.0,22959000.0
Operating Expenses,298893000.0,319461000.0,73286000.0,62243000.0
Operating Income,114519000.0,90168000.0,24485000.0,33220000.0
Interest Expense,0.0,0.0,34642000.0,26045000.0
Earnings before Tax,84911000.0,38458000.0,-9071000.0,7222000.0
Income Tax Expense,21207000.0,12632000.0,-3000000.0,3422000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,63704000.0,25826000.0,-6071000.0,3800000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,63704000.0,25826000.0,-6071000.0,3800000.0
EPS,0.96,0.47,-0.12,0.08
EPS Diluted,0.9,0.43,-0.12,0.08
Weighted Average Shs Out,66295240.0,54930852.0,66819000.0,66819000.0
Weighted Average Shs Out (Dil),70510536.0,59577348.0,50017712.0,46408891.0
Dividend per Share,0.0117854727413,2.26883210713,0.0,0.0
Gross Margin,0.0,0.0,0.3282,0.3965
EBITDA Margin,0.333313982178,0.293138425258,0.188,0.252
EBIT Margin,0.277009375635,0.220121134002,0.0858,0.1382
Profit Margin,0.15409325322,0.0630472940148,-0.02,0.016
Free Cash Flow margin,0.31880787205,0.222308479136,0.1289,0.161
EBITDA,137796000.0,120078000.0,55976000.0,60558000.0
EBIT,114519000.0,90168000.0,25571000.0,33267000.0
Consolidated Income,63704000.0,25826000.0,-6071000.0,3800000.0
Earnings Before Tax Margin,0.205390748212,0.0938849544344,-0.0305,0.03
Net Profit Margin,0.15409325322,0.0630472940148,-0.0204,0.0158
