Date,2018-12-30,2017-12-31,2016-12-25
Cash and cash equivalents,653000.0,32000.0,0.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,653000.0,32000.0,0.0
Receivables,1779000.0,918000.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,3539000.0,1180000.0,0.0
Property Plant & Equipment Net,0.0,0.0,0.0
Goodwill and Intangible Assets,33680000.0,18367000.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,1076000.0,1772000.0,
Total non-current assets,54421000.0,28056000.0,
Total assets,57960000.0,29236000.0,0.0
Payables,4415000.0,2439000.0,0.0
Short-term debt,15400000.0,0.0,0.0
Total current liabilities,27606000.0,6725000.0,0.0
Long-term debt,14561000.0,18125000.0,0.0
Total debt,29961000.0,18125000.0,
Deferred revenue,7697000.0,3713000.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,21182000.0,20066000.0,
Total liabilities,52221000.0,27227000.0,0.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),-5018000.0,-613000.0,0.0
Total shareholders equity,5739000.0,2009000.0,0.0
Investments,0.0,0.0,0.0
Net Debt,29308000.0,18093000.0,
Other Assets,0.0,0.0,
Other Liabilities,3433000.0,436000.0,0.0
