Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,5660427.0,2739439.0,994265.0,338863.0,523307.0,1558160.0
Revenue Growth,1.06627232802045,1.7552403031385,1.93412086890572,-0.352458499504115,-0.66415066488679,
Cost of Revenue,2626815.0,1384145.0,1226321.0,1224652.0,1197936.0,404088.0
Gross Profit,3033612.0,1355294.0,-232056.0,-885789.0,-674629.0,1154072.0
R&D Expenses,194429.0,181303.0,343712.0,375817.0,610329.0,56515.0
SG&A Expense,7413003.0,5692637.0,3282199.0,5518142.0,7993059.0,3544662.0
Operating Expenses,7607432.0,5873940.0,4246158.0,6428179.0,9019397.0,3960591.0
Operating Income,-4573820.0,-4518646.0,-4478214.0,-7313968.0,-9694026.0,-2806519.0
Interest Expense,178002.0,917992.0,675997.0,76723.0,10587.0,56607.0
Earnings before Tax,-5019874.0,-5607839.0,-9578630.0,-7209145.0,-9750813.0,-2882626.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-5019874.0,-5607839.0,-9578630.0,-7209145.0,-9750813.0,-2882626.0
Preferred Dividends,53740.0,75206.0,80000.0,653374.0,0.0,0.0
Net Income Com,-5073614.0,-5683045.0,-9658630.0,-7862519.0,-9750813.0,-2882626.0
EPS,-0.74,-1.21,-2.44,-2.5,-4.0,-1.75
EPS Diluted,-0.74,-1.21,-2.44,-2.5,-4.0,-1.75
Weighted Average Shs Out,7548464.0,5210509.0,4300004.0,3272020.0,3252927.0,
Weighted Average Shs Out (Dil),6892238.0,4693437.0,3956223.0,3217820.0,2478494.0,1700584.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5359,0.4947,-0.2334,-2.614,-1.2892,0.7407
EBITDA Margin,-0.758,-1.515,-8.38,-19.472,-17.818,-1.583
EBIT Margin,-0.8554,-1.712,-8.954,-21.0481,-18.6128,-1.8137
Profit Margin,-0.896,-2.075,-9.714,-23.203,-18.633,-1.85
Free Cash Flow margin,-0.3639,-0.7475,-2.3538,-16.8443,-11.8281,-0.8975
EBITDA,-4290537.0,-4151086.0,-8332386.0,-6598202.0,-9324217.0,-2466605.0
EBIT,-4841872.0,-4689847.0,-8902633.0,-7132422.0,-9740226.0,-2826019.0
Consolidated Income,-5019874.0,-5607839.0,-9578630.0,-7209145.0,-9750813.0,-2882626.0
Earnings Before Tax Margin,-0.8868,-2.0471,-9.6339,-21.2745,-18.6331,-1.85
Net Profit Margin,-0.8868,-2.0471,-9.6339,-21.2745,-18.6331,-1.85
