Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,1457718000.0,1169145000.0,931623000.0,1033204000.0,1175112000.0,1088385000.0,1072736000.0,1251964000.0
Revenue Growth,0.246823961099778,0.254955062294512,-0.098316498968258,-0.120761255097386,0.0796841191306385,0.0145879321659756,-0.143157470981594,
Cost of Revenue,1128389000.0,950912000.0,771970000.0,821284000.0,965387000.0,999141000.0,960446000.0,1043334000.0
Gross Profit,329329000.0,218233000.0,159653000.0,211920000.0,209725000.0,89244000.0,112290000.0,208630000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,61462000.0,49679000.0,44529000.0,46236000.0,47927000.0,51169000.0,49268000.0,53965000.0
Operating Expenses,61462000.0,49679000.0,44529000.0,46236000.0,47927000.0,57584000.0,49268000.0,53965000.0
Operating Income,267867000.0,168554000.0,115124000.0,165684000.0,161798000.0,31660000.0,63022000.0,154665000.0
Interest Expense,51464000.0,54796000.0,51575000.0,53891000.0,67516000.0,69156000.0,71767000.0,82114000.0
Earnings before Tax,177270000.0,103935000.0,59464000.0,104951000.0,96380000.0,-17179000.0,-6291000.0,68731000.0
Income Tax Expense,48681000.0,33452000.0,24521000.0,29449000.0,-16774000.0,9196000.0,9379000.0,-968000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,7812000.0,607000.0,2179000.0,5471000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,128589000.0,70483000.0,34943000.0,75502000.0,113154000.0,-26375000.0,-15670000.0,69699000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,128589000.0,70483000.0,34943000.0,75502000.0,113154000.0,-26375000.0,-15670000.0,69699000.0
EPS,1.97,1.09,0.54,1.17,1.82,-0.47,-0.28,1.39
EPS Diluted,1.96,1.08,0.54,1.17,1.81,-0.47,-0.28,1.24
Weighted Average Shs Out,65201661.0,65017288.0,64694138.0,64501896.0,64273288.0,55853704.0,,
Weighted Average Shs Out (Dil),65201661.0,65017288.0,64694138.0,64501896.0,64273288.0,55853704.0,,
Dividend per Share,0.5,0.47,0.46,0.23,0.0,0.0,0.0,0.0
Gross Margin,0.2259,0.1867,0.1714,0.2051,0.1785,0.082,0.1047,0.1666
EBITDA Margin,0.223,0.209,0.196,0.22,0.206,0.12,0.131,0.183
EBIT Margin,0.1569,0.1358,0.1192,0.1537,0.1395,0.0478,0.061,0.1205
Profit Margin,0.088,0.06,0.038,0.073,0.096,-0.024,-0.015,0.056
Free Cash Flow margin,0.1027,0.0719,0.1055,0.1091,0.0936,-0.0086,0.0111,0.0823
EBITDA,325463000.0,244025000.0,183023000.0,227175000.0,241908000.0,130622000.0,140133000.0,228797000.0
EBIT,228734000.0,158731000.0,111039000.0,158842000.0,163896000.0,51977000.0,65476000.0,150845000.0
Consolidated Income,128589000.0,70483000.0,34943000.0,75502000.0,120966000.0,-25768000.0,-13491000.0,75170000.0
Earnings Before Tax Margin,0.1216,0.0889,0.0638,0.1016,0.082,-0.0158,-0.0059,0.0549
Net Profit Margin,0.0882,0.0603,0.0375,0.0731,0.0963,-0.0242,-0.0146,0.0557
