Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,13200000.0,69400000.0,30800000.0,66600000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,13200000.0,69400000.0,30800000.0,66600000.0
Receivables,74600000.0,81500000.0,87400000.0,89500000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,112400000.0,165200000.0,129500000.0,171400000.0
Property Plant & Equipment Net,1053400000.0,924700000.0,995100000.0,865300000.0
Goodwill and Intangible Assets,412400000.0,389600000.0,1642200000.0,1628000000.0
Long-term investments,0.0,0.0,900000.0,16600000.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,2307200000.0,2276400000.0,2641300000.0,2513300000.0
Total assets,2419600000.0,2441600000.0,2770800000.0,2684700000.0
Payables,42000000.0,26100000.0,21000000.0,17700000.0
Short-term debt,24100000.0,24000000.0,22700000.0,20600000.0
Total current liabilities,224100000.0,191400000.0,251000000.0,270800000.0
Long-term debt,2271400000.0,2227200000.0,2848500000.0,2861600000.0
Total debt,2295500000.0,2251200000.0,2871200000.0,2882200000.0
Deferred revenue,3300000.0,43200000.0,64700000.0,61200000.0
Tax Liabilities,7400000.0,18900000.0,370200000.0,406500000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,2486400000.0,2454600000.0,3237800000.0,3279900000.0
Total liabilities,2709900000.0,2646000000.0,3488800000.0,3550700000.0
Other comprehensive income,234600000,295100000,0.0,0.0
Retained earnings (deficit),-519300000.0,-500400000.0,-659900000.0,-866000000.0
Total shareholders equity,-290300000.0,-204400000.0,-718000000.0,-866000000.0
Investments,0.0,0.0,900000.0,16600000.0
Net Debt,2282300000.0,2181800000.0,2840400000.0,2815600000.0
Other Assets,0.0,0.0,11300000.0,15300000.0
Other Liabilities,0.0,0.0,207300000.0,232500000.0
