Date,2018-09-30,2017-09-30,2016-09-30,2016-09-24,2015-12-31,2015-09-26,2014-12-31
Revenue,141381000.0,122544000.0,119773000.0,,0.0,,0.0
Revenue Growth,0.153716216216216,0.023135431190669,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,22601000.0,10839000.0,20414000.0,,0.0,,0.0
Gross Profit,118780000.0,111705000.0,99359000.0,103346000.0,0.0,0.0,0.0
R&D Expenses,4816000.0,5237000.0,0.0,,0.0,,0.0
SG&A Expense,60114000.0,58301000.0,60673000.0,,0.0,,0.0
Operating Expenses,64930000.0,63538000.0,100642000.0,127318000.0,3530445.0,,0.0
Operating Income,-7312000.0,-11897000.0,-1283000.0,255000.0,-3530445.0,-142000.0,0.0
Interest Expense,20648000.0,29358000.0,58327000.0,-58100000.0,0.0,,0.0
Earnings before Tax,-20414000.0,-48930000.0,-59570000.0,,0.0,,0.0
Income Tax Expense,182000.0,184000.0,307000.0,,0.0,,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0,,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,,0.0
Net Income,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,-141529.0
Preferred Dividends,0.0,0.0,0.0,,0.0,,0.0
Net Income Com,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,-141529.0
EPS,-0.99,-2.68,-5.11,,-1.27,,0.0
EPS Diluted,-0.99,-2.68,-5.11,,-1.27,,0.0
Weighted Average Shs Out,20754549.0,18296480.0,10000000.0,,2787207.0,,0.0
Weighted Average Shs Out (Dil),20754549.0,18296480.0,11722595.0,,2787207.0,,0.0
Dividend per Share,0.0,0.0,0.0,,0.0,,0.0
Gross Margin,0.840141178801,0.911550137094,0.8296,,0.0,,0.0
EBITDA Margin,0.244162935614,0.188511881447,0.282,,0.0,,0.0
EBIT Margin,-0.0517184062922,-0.09708349654,-0.0104,,0.0,,0.0
Profit Margin,-0.145677283369,-0.400786656221,-0.5,,0.0,,0.0
Free Cash Flow margin,0.066338475467,0.025574487531,0.0765,,0.0,,0.0
EBITDA,34520000.0,23101000.0,33767000.0,,-3530445.0,,0.0
EBIT,-7312000.0,-11897000.0,-1243000.0,255000.0,-3530445.0,,0.0
Consolidated Income,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,-141529.0
Earnings Before Tax Margin,-0.144389981681,-0.39928515472,-0.4974,,0.0,,0.0
Net Profit Margin,-0.145677283369,-0.400786656221,-0.4999,,0.0,,0.0
