Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,17852000.0,19460000.0,13502000.0,11662000.0,4034000.0
Stock-based compensation,1940000.0,3110000.0,2523000.0,709000.0,0.0
Operating Cash Flow,27256000.0,10440000.0,9350000.0,9440000.0,7472000.0
Capital Expenditure,45642000.0,22725000.0,-121285000.0,-9025000.0,-224822000.0
Acquisitions and disposals,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-39295000.0,-187656000.0,-121285000.0,-9025000.0,-226822000.0
Issuance (repayment) of debt,-12325000.0,-4888000.0,43850000.0,-737000.0,199345000.0
Issuance (buybacks) of shares,-37028000.0,-7940000.0,-1590000.0,130199000.0,0.0
Dividend payments,-17038000.0,-16565000.0,-9951000.0,-15884000.0,-67450000.0
Financing Cash Flow,41127000.0,147609000.0,24150000.0,115760000.0,224707000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,29088000.0,-29607000.0,-87785000.0,116175000.0,5357000.0
Free Cash Flow,-18386000.0,-12285000.0,-111935000.0,415000.0,-217350000.0
Net Cash/Marketcap,0.0,0.0,-5.8558,-5.8558,-5.8558
