Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,14155000000.0,15353000000.0,18438000000.0,19437000000.0,18639000000.0,12997693000.0,13028985000.0,0.0,0.0
Revenue Growth,-0.0780303523741288,-0.167317496474672,-0.0513968204969903,0.0428134556574924,0.434023714823854,-0.00240172200674112,0.0,0.0,0.0
Cost of Revenue,4706000000.0,3856000000.0,3927000000.0,2057000000.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,9449000000.0,11497000000.0,14511000000.0,17380000000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6384000000.0,7376000000.0,8624000000.0,8991000000.0,8618000000.0,6217747000.0,6103931000.0,0.0,0.0
Operating Expenses,9241000000.0,13375000000.0,15371000000.0,16043000000.0,17259000000.0,12097930000.0,11818861000.0,0.0,0.0
Operating Income,208000000.0,-1878000000.0,-860000000.0,1337000000.0,1380000000.0,899763000.0,1210124000.0,0.0,0.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,615147000.0,622933000.0,0.0,0.0
Earnings before Tax,-715000000.0,-2833000000.0,-1715000000.0,411000000.0,342000000.0,305862000.0,503771000.0,0.0,0.0
Income Tax Expense,-11000000.0,-449000000.0,-104000000.0,116000000.0,82000000.0,88594000.0,157502000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-788000000.0,-2459000000.0,-1721000000.0,158000000.0,92000000.0,141203000.0,265640000.0,0.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-788000000.0,-2459000000.0,-1721000000.0,158000000.0,92000000.0,141203000.0,265640000.0,0.0,0.0
EPS,-6.99,-22.0,-15.54,1.38,0.82,1.52,2.98,0.0,0.0
EPS Diluted,-6.99,-22.0,-15.54,1.37,0.82,1.51,2.96,0.0,0.0
Weighted Average Shs Out,112728274.0,111769821.0,110730971.0,114454674.0,111579088.0,92633332.0,89242949.0,0.0,0.0
Weighted Average Shs Out (Dil),112728274.0,111769821.0,110730971.0,115272404.0,112549320.0,93815013.0,89806937.0,0.0,0.0
Dividend per Share,0.851605339047,0.8946958947,0.830842529142,0.867510319296,0.924039345595,0.80565996404,0.2509271639,0.0,0.0
Gross Margin,0.667537972448,0.748843874161,0.78701594533,0.894170911149,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,0.0641469445426,-0.0662411255129,0.0130165961601,0.129186602871,0.137721980793,0.129441278541,0.148567367297,0.0,0.0
EBIT Margin,0.0146944542564,-0.122321370416,-0.046642802907,0.0687863353398,0.0740383067761,0.0692248232052,0.0928793762523,0.0,0.0
Profit Margin,-0.0556693747792,-0.160164137302,-0.0933398416314,0.00812882646499,0.00493588711841,0.0108636971192,0.0203883878905,0.0,0.0
Free Cash Flow margin,-0.0178735429177,0.0136129746629,0.0213146762122,-0.0016463446005,0.0408820215677,0.0365239431336,0.0392455743866,0.0,0.0
EBITDA,908000000.0,-1017000000.0,240000000.0,2511000000.0,2567000000.0,1682438000.0,1935682000.0,0.0,0.0
EBIT,208000000.0,-1878000000.0,-860000000.0,1337000000.0,1380000000.0,899763000.0,1210124000.0,0.0,0.0
Consolidated Income,-788000000.0,-2459000000.0,-1721000000.0,158000000.0,92000000.0,141203000.0,265640000.0,0.0,0.0
Earnings Before Tax Margin,-0.0505121865065,-0.184524197225,-0.0930144267274,0.0211452384627,0.0183486238532,0.0235320221827,0.0386654063997,0.0,0.0
Net Profit Margin,-0.0556693747792,-0.160164137302,-0.0933398416314,0.00812882646499,0.00493588711841,0.0108636971192,0.0203883878905,0.0,0.0
