Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,187214000.0,128451000.0,76187000.0,73014000.0,58799000.0,42700000.0,48359000.0,47059000.0,32629000.0,34274000.0
Stock-based compensation,6289000.0,8254000.0,558000.0,221000.0,7235000.0,2092000.0,1697000.0,2098000.0,2347000.0,2335000.0
Operating Cash Flow,467654000.0,229891000.0,118567000.0,86852000.0,94387000.0,54329000.0,51290000.0,79167000.0,100102000.0,19698000.0
Capital Expenditure,611173000.0,419839000.0,190032000.0,227292000.0,232596000.0,159724000.0,133299000.0,100243000.0,-59908000.0,-29133000.0
Acquisitions and disposals,-718793000.0,-718456000.0,-654679000.0,-32245000.0,-222883000.0,-10885000.0,-2075000.0,-0.0,545000.0,-14056000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1324057000.0,-1072532000.0,-866287000.0,-259160000.0,-452501000.0,-79804000.0,-93703000.0,-91511000.0,-59738000.0,-43189000.0
Issuance (repayment) of debt,-9430000.0,-7194000.0,-10793000.0,-0.0,-19779000.0,-0.0,-0.0,-35062000.0,-26212000.0,10000000.0
Issuance (buybacks) of shares,271937000.0,-27995000.0,704584000.0,174235000.0,121482000.0,-3012000.0,-1139000.0,29970000.0,0.0,0.0
Dividend payments,-7295000.0,-7295000.0,-7295000.0,-7895000.0,-7895000.0,-4627000.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,844459000.0,217643000.0,1399489000.0,172564000.0,356070000.0,27348000.0,-243000.0,38703000.0,-26252000.0,10000000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-11944000.0,-624998000.0,651769000.0,256000.0,-2044000.0,1873000.0,-42656000.0,26359000.0,14112000.0,-13491000.0
Free Cash Flow,-143519000.0,-189948000.0,-71465000.0,-140440000.0,-138209000.0,-105395000.0,-82009000.0,-21076000.0,40194000.0,-9435000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.864,-8.4339
