Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,103193000.0,62802000.0,93423000.0
Short-term investments,0.0,0.0,
Cash and short-term investments,103193000.0,62802000.0,93423000.0
Receivables,523000.0,0.0,386000.0
Inventories,0.0,0.0,0.0
Total current assets,115675000.0,64331000.0,94402000.0
Property Plant & Equipment Net,21147000.0,8137000.0,3544000.0
Goodwill and Intangible Assets,1466000.0,90000.0,
Long-term investments,0.0,0.0,
Tax assets,0.0,0.0,
Total non-current assets,22925000.0,8351000.0,
Total assets,138600000.0,72682000.0,98414000.0
Payables,2218000.0,1806000.0,1286000.0
Short-term debt,0.0,0.0,
Total current liabilities,14075000.0,9203000.0,8340000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,
Deferred revenue,91243000.0,94420000.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,84565000.0,89848000.0,
Total liabilities,98640000.0,99051000.0,103163000.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),-85187000.0,-39111000.0,-18009000.0
Total shareholders equity,39960000.0,-26369000.0,-4752000.0
Investments,0.0,0.0,
Net Debt,-103193000.0,-62802000.0,
Other Assets,11959000.0,1529000.0,
Other Liabilities,11857000.0,7397000.0,
