Date,2019-08-30,2018-08-31,2017-08-25,2016-08-26,2015-08-28
Depreciation & Amortization,32009000.0,29154000.0,41469000.0,31480000.0,50145000.0
Stock-based compensation,18199000.0,10558000.0,5364000.0,3872000.0,6132000.0
Operating Cash Flow,169657000.0,67907000.0,-933000.0,15050000.0,40762000.0
Capital Expenditure,33433000.0,25738000.0,18678000.0,-13563000.0,-31502000.0
Acquisitions and disposals,-76088000.0,-42316000.0,-0.0,0.0,30498000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-109440000.0,-67749000.0,-18027000.0,-13369000.0,-8716000.0
Issuance (repayment) of debt,-6753000.0,-24269000.0,-19698000.0,-10923000.0,802000.0
Issuance (buybacks) of shares,-98139000.0,-31375000.0,-22436000.0,9000.0,12000.0
Dividend payments,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,100000.0,7944000.0,-16975000.0,-10914000.0,-32645000.0
Effect of forex changes on cash,588000.0,837000.0,-263000.0,-227000.0,-9399000.0
Net cash flow / Change in cash,60905000.0,8939000.0,-36198000.0,-9460000.0,-9998000.0
Free Cash Flow,136224000.0,42169000.0,-19611000.0,1487000.0,9260000.0
Net Cash/Marketcap,0.0,0.0,0.0,-0.6878,-0.6878
