Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,12232000.0,220000.0,237000.0,1048000.0
Short-term investments,790000.0,0.0,0.0,0.0
Cash and short-term investments,12232000.0,220000.0,237000.0,1048000.0
Receivables,10241000.0,0.0,0.0,0.0
Inventories,22940000.0,0.0,0.0,0.0
Total current assets,47697000.0,230000.0,278000.0,1179000.0
Property Plant & Equipment Net,22514000.0,0.0,0.0,0.0
Goodwill and Intangible Assets,1493000.0,0.0,0.0,0.0
Long-term investments,0.0,122051000.0,155543000.0,155293000.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,24012000.0,122051000.0,155543000.0,155293000.0
Total assets,71709000.0,122281000.0,155821000.0,156472000.0
Payables,24828000.0,659000.0,199000.0,199000.0
Short-term debt,32000.0,600000.0,0.0,0.0
Total current liabilities,48577000.0,1801000.0,1875000.0,199000.0
Long-term debt,21411000.0,600000.0,0.0,0.0
Total debt,21443000.0,1200000.0,0.0,0.0
Deferred revenue,7522000.0,0.0,0.0,0.0
Tax Liabilities,0.0,330000.0,62000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,3732000.0,600000.0,0.0,0.0
Total liabilities,72371000.0,117281000.0,150821000.0,151472000.0
Other comprehensive income,3659000,6826999.9999,7629999.9999,5302999.9999
Retained earnings (deficit),-4322000.0,-1827000.0,-2630000.0,-303000.0
Total shareholders equity,-662000.0,5000000.0,5000000.0,5000000.0
Investments,790000.0,122051000.0,155543000.0,155293000.0
Net Debt,9211000.0,980000.0,-237000.0,-1048000.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,20062000.0,114880000.0,148946000.0,151273000.0
