Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,33287000.0,18506000.0,14672000.0
SG&A Expense,12434000.0,3748000.0,2388000.0
Operating Expenses,45721000.0,22254000.0,17060000.0
Operating Income,-45721000.0,-22254000.0,-17060000.0
Interest Expense,0.0,1302000.0,51000.0
Earnings before Tax,-43538000.0,-23843000.0,-17100000.0
Income Tax Expense,0.0,-291000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-43538000.0,-23552000.0,-17100000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-43538000.0,-23552000.0,-17100000.0
EPS,-2.2,-14.54,-13.03
EPS Diluted,-2.2,-14.54,-13.03
Weighted Average Shs Out,19833000.0,40469000.0,40469000.0
Weighted Average Shs Out (Dil),19833000.0,1620000.0,1312000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-44169000.0,-22300000.0,-16901000.0
EBIT,-45721000.0,-22541000.0,-17049000.0
Consolidated Income,-43538000.0,-23552000.0,-17100000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
