Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,166537000.0,74908000.0,89912000.0,47159000.0,41097000.0,50561000.0,47167000.0,66725000.0,0.0,0.0,100533000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454
Cost of Revenue,25062000.0,-83441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,141475000.0,158349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100533000.0
R&D Expenses,655114000.0,505420000.0,390635000.0,382392000.0,276495000.0,190249000.0,112957000.0,86569000.0,0.0,0.0,108730000.0
SG&A Expense,479005000.0,382359000.0,199365000.0,89354000.0,60610000.0,44526000.0,27152000.0,44612000.0,0.0,0.0,39914000.0
Operating Expenses,1134119000.0,973022000.0,590000000.0,471746000.0,337105000.0,455541000.0,140109000.0,196181000.0,0.0,0.0,148644000.0
Operating Income,-939431000.0,-814673000.0,-500088000.0,-424587000.0,-296008000.0,-404980000.0,-92942000.0,-129456000.0,0.0,0.0,-48111000.0
Interest Expense,0.0,0.0,800000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-885253000.0,-760674000.0,-490874000.0,-410108000.0,-290073000.0,-400604000.0,-91920000.0,-116586000.0,0.0,0.0,-47008000.0
Income Tax Expense,900000.0,823000.0,0.0,0.0,0.0,-40209000.0,-2695000.0,-10572000.0,0.0,0.0,582000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-886116000.0,-761497000.0,-490874000.0,-410108000.0,-290073000.0,-360395000.0,-89225000.0,-106014000.0,0.0,0.0,-47590000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-886116000.0,-761497000.0,-490874000.0,-410108000.0,-290073000.0,-360395000.0,-89225000.0,-106014000.0,0.0,0.0,-47590000.0
EPS,-8.11,-7.57,-5.42,-4.79,-3.45,-4.85,-1.45,-2.11,0.0,0.0,-1.14
EPS Diluted,-8.11,-7.57,-5.42,-4.79,-3.45,-4.85,-1.45,-2.11,0.0,0.0,-1.14
Weighted Average Shs Out,109264000.0,100590000.0,90554000.0,85596000.0,83992000.0,74278000.0,61551000.0,50286000.0,0.0,0.0,41815391.0
Weighted Average Shs Out (Dil),109264000.0,100590000.0,90554000.0,85596000.0,83992000.0,74278000.0,61551000.0,50286000.0,0.0,0.0,41633000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.849510919495,2.1139130667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EBITDA Margin,-5.31451269087,-10.7897420836,-5.41330411958,-8.68247842405,-6.73912937684,-7.77385732086,-1.75362011576,-1.80473585613,0.0,0.0,-0.408
EBIT Margin,-5.6409746783,-10.8756474609,-5.56197170567,-9.00330795818,-7.20266686133,-8.0097308202,-1.97048784108,-1.94014237542,0.0,0.0,-0.4676
Profit Margin,-5.3208356101,-10.1657633364,-5.4594937272,-8.69628278802,-7.05825242718,-7.12792468503,-1.89168274429,-1.58881978269,0.0,0.0,-0.473
Free Cash Flow margin,-2.5134534668,-9.20466438832,-5.41635154373,-7.89367883119,-4.91739056379,-3.45329404086,-1.54054741663,-1.8577294867,0.0,0.0,-0.7669
EBITDA,-885063000.0,-808238000.0,-486721000.0,-409457000.0,-276958000.0,-393054000.0,-82713000.0,-120421000.0,0.0,0.0,-41016000.0
EBIT,-939431000.0,-814673000.0,-500088000.0,-424587000.0,-296008000.0,-404980000.0,-92942000.0,-129456000.0,0.0,0.0,-47008000.0
Consolidated Income,-886116000.0,-761497000.0,-490874000.0,-410108000.0,-290073000.0,-360395000.0,-89225000.0,-106014000.0,0.0,0.0,-47590000.0
Earnings Before Tax Margin,-5.31565357848,-10.1547765259,-5.4594937272,-8.69628278802,-7.05825242718,-7.92318189909,-1.94882014968,-1.7472611465,0.0,0.0,-0.4676
Net Profit Margin,-5.3208356101,-10.1657633364,-5.4594937272,-8.69628278802,-7.05825242718,-7.12792468503,-1.89168274429,-1.58881978269,0.0,0.0,-0.4734
