Date,2019-08-30,2018-08-31,2017-08-25,2016-08-26,2015-08-28
Revenue,1211999000.0,1288821000.0,761291000.0,534423000.0,643469000.0
Revenue Growth,-0.0596064154758496,0.692941332552204,0.424510172653497,-0.169465817312101,
Cost of Revenue,974472000.0,997235000.0,599041000.0,427491000.0,512032000.0
Gross Profit,237527000.0,291586000.0,162250000.0,106932000.0,131437000.0
R&D Expenses,47920000.0,39824000.0,38160000.0,38116000.0,43741000.0
SG&A Expense,103226000.0,84541000.0,66759000.0,57495000.0,89233000.0
Operating Expenses,151146000.0,124365000.0,108376000.0,100747000.0,138147000.0
Operating Income,89081000.0,170221000.0,53874000.0,6185000.0,-6710000.0
Interest Expense,0.0,0.0,700000.0,25575000.0,27560000.0
Earnings before Tax,66204000.0,137778000.0,2119000.0,-17516000.0,-39802000.0
Income Tax Expense,14872000.0,18315000.0,9914000.0,2444000.0,6649000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,51332000.0,119463000.0,-7795000.0,-19960000.0,-46451000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,51332000.0,119463000.0,-7795000.0,-19960000.0,-46451000.0
EPS,2.24,5.42,-0.49,-1.44,-3.36
EPS Diluted,2.19,5.17,-0.49,-1.44,-3.36
Weighted Average Shs Out,22959000.0,22051000.0,15785000.0,20708000.0,20708000.0
Weighted Average Shs Out (Dil),23468000.0,23119000.0,15785000.0,13841000.0,13833000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.195979534637,0.226242433976,0.213124810355,0.2001,0.2043
EBITDA Margin,0.0999093233575,0.154695648193,0.125238575,0.074,0.059
EBIT Margin,0.0734992355604,0.132074973949,0.0707666319449,0.0151,-0.019
Profit Margin,0.0423531702584,0.09269169264,-0.0102391858041,-0.037,-0.072
Free Cash Flow margin,0.11239613234,0.0327190509776,-0.0257601889422,0.0028,0.0144
EBITDA,121090000.0,199375000.0,95343000.0,39539000.0,37903000.0
EBIT,89081000.0,170221000.0,53874000.0,8059000.0,-12242000.0
Consolidated Income,51332000.0,119463000.0,-7795000.0,-19960000.0,-46451000.0
Earnings Before Tax Margin,0.0546238074454,0.106902354943,0.00278342972661,-0.0328,-0.0619
Net Profit Margin,0.0423531702584,0.09269169264,-0.0102391858041,-0.0373,-0.0722
