Date,2006-12,2005-12,2004-12,2003-12,2002-12
Revenue,881000000.0,809000000.0,804000000.0,712000000.0,668000000.0
Revenue Growth,,,,,
Cost of Revenue,557000000.0,505000000.0,493000000.0,445000000.0,411000000.0
Gross Profit,324000000.0,304000000.0,312000000.0,267000000.0,257000000.0
R&D Expenses,,,,,
SG&A Expense,264000000.0,239000000.0,239000000.0,215000000.0,196000000.0
Operating Expenses,235000000.0,254000000.0,239000000.0,236000000.0,197000000.0
Operating Income,89000000.0,50000000.0,72000000.0,32000000.0,60000000.0
Interest Expense,,,,,
Earnings before Tax,82000000.0,36000000.0,62000000.0,20000000.0,50000000.0
Income Tax Expense,25000000.0,12000000.0,14000000.0,6000000.0,9000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,57000000.0,23000000.0,47000000.0,15000000.0,40000000.0
Preferred Dividends,,,,,
Net Income Com,57000000.0,23000000.0,47000000.0,15000000.0,40000000.0
EPS,1.39,0.57,1.20,0.37,1.02
EPS Diluted,1.36,0.56,1.17,0.37,1.00
Weighted Average Shs Out,41000000.0,40000000.0,40000000.0,39000000.0,39000000.0
Weighted Average Shs Out (Dil),42000000.0,41000000.0,41000000.0,40000000.0,40000000.0
Dividend per Share,,,,,
Gross Margin,0.3677639046538,0.37577255871446,0.38805970149254,0.375,0.38473053892216
EBITDA Margin,0.14074914869467,0.10259579728059,0.13059701492537,0.087078651685393,0.13473053892216
EBIT Margin,0.093076049943246,0.043263288009889,0.075870646766169,0.029494382022472,0.073353293413174
Profit Margin,0.064699205448354,0.028430160692213,0.058457711442786,0.021067415730337,0.059880239520958
Free Cash Flow margin,,,,,
EBITDA,124000000.0,83000000.0,105000000.0,62000000.0,90000000.0
EBIT,82000000,35000000,61000000,21000000,49000000
Consolidated Income,57000000.0,23000000.0,47000000.0,15000000.0,40000000.0
Earnings Before Tax Margin,0.093076049943246,0.044499381953028,0.077114427860697,0.028089887640449,0.074850299401198
Net Profit Margin,0.064699205448354,0.028430160692213,0.058457711442786,0.021067415730337,0.059880239520958
