Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,6088387.0,2629998.0,1837294.0,2298953.0,14829.0,0.0,3000.0,0.0
Stock-based compensation,1878611.0,2085988.0,1200121.0,840512.0,1203534.0,0.0,41846.0,0.0
Operating Cash Flow,-13662595.0,-4367078.0,-1270662.0,739066.0,-2481551.0,0.0,-570636.0,20402.0
Capital Expenditure,0.0,0.0,0.0,0.0,-6856.0,0.0,-18000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-1967962.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,21875318.0,-756876.0,-152087.0,-33616.0,-1974818.0,0.0,-18000.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,647942.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,-2784865.0,3003102.0,3595037.0,-1091186.0,3950747.0,0.0,472959.0,300000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-110000.0
Financing Cash Flow,-6445157.0,5092491.0,1380325.0,-1457657.0,4584498.0,0.0,472959.0,190000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,1767566.0,-31463.0,-42424.0,-752207.0,128129.0,0.0,-115677.0,210402.0
Free Cash Flow,-13662595.0,-4367078.0,-1270662.0,739066.0,-2488407.0,0.0,-588636.0,20402.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.2982,0.0,0.0082,0.0064
