Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,60083000.0,11697000.0,318494000.0,291697000.0,316040000.0
Revenue Growth,4.13661622638283,-0.963274033419782,0.0918658745204784,-0.0770250601189723,
Cost of Revenue,24674000.0,20729000.0,0.0,0.0,0.0
Gross Profit,35409000.0,-9032000.0,318494000.0,291697000.0,316040000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,154905000.0,139118000.0,153050000.0,158048000.0,163338000.0
Operating Expenses,157660000.0,143770000.0,220180000.0,232332000.0,245147000.0
Operating Income,211378000.0,182999000.0,98314000.0,59365000.0,70893000.0
Interest Expense,124925000.0,70651000.0,0.0,0.0,0.0
Earnings before Tax,211378000.0,182999000.0,98314000.0,59365000.0,70893000.0
Income Tax Expense,45117000.0,80646000.0,32540000.0,20109000.0,26060000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,166261000.0,102353000.0,65774000.0,39256000.0,44833000.0
Preferred Dividends,0.0,0.0,0.0,0.0,3643000.0
Net Income Com,166261000.0,102353000.0,65774000.0,39256000.0,41190000.0
EPS,1.99,1.26,0.88,0.52,0.55
EPS Diluted,1.97,1.25,0.87,0.52,0.55
Weighted Average Shs Out,83562109.0,81072945.0,82500000.0,83000000.0,
Weighted Average Shs Out (Dil),84375289.0,81605015.0,75000000.0,75000000.0,75000000.0
Dividend per Share,0.545124058775,0.0,0.0,0.0,0.0
Gross Margin,0.589334753591,-0.772163802684,1.0,1.0,1.0
EBITDA Margin,3.85706439425,16.8106352056,0.35,0.266,0.289
EBIT Margin,3.51809996172,15.644951697,0.3087,0.2035,0.2243
Profit Margin,2.76718872227,8.75036334103,0.207,0.135,0.13
Free Cash Flow margin,3.00369488874,11.8209797384,0.3537,0.3397,0.2729
EBITDA,231744000.0,196634000.0,111564000.0,77627000.0,91192000.0
EBIT,211378000.0,182999000.0,98314000.0,59365000.0,70893000.0
Consolidated Income,166261000.0,102353000.0,65774000.0,39256000.0,44833000.0
Earnings Before Tax Margin,3.51809996172,15.644951697,0.3087,0.2035,0.2243
Net Profit Margin,2.76718872227,8.75036334103,0.2065,0.1346,0.1419
