Date,2019-03-31,2018-03-31,2017-03-31
Revenue,163199679.1045,149909892.5803,83863416.6304
Revenue Growth,0.0886518314132021,0.787548118161913,
Cost of Revenue,112148252.0896,101785392.8176,53000794.2244
Gross Profit,51051427.0149,48124499.7627,30862622.406
R&D Expenses,0.0,0.0,0.0
SG&A Expense,44427550.4478,43851380.1614,23932617.9074
Operating Expenses,63221909.8507,59570648.3151,34029908.8666
Operating Income,-12170482.8358,-11446148.5524,-3167286.4606
Interest Expense,16044.6269,0.0,228407.7783
Earnings before Tax,-9378132.6866,-13947506.0908,-5825142.9401
Income Tax Expense,1554141.6418,2506444.5499,2211959.2222
Net Income - Non-Controlling int,-1742894.9254,2222957.2852,2212494.1228
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-10932274.3284,-16453950.6407,-8037102.1622
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-10932274.3284,-16453950.6407,-8037102.1622
EPS,-0.1716,-0.261,-0.1233
EPS Diluted,-0.1716,-0.261,-0.1233
Weighted Average Shs Out,61727262.5373,65428359.2786,60016348.7157
Weighted Average Shs Out (Dil),47997731.9403,50531048.8847,46351292.9909
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3128,0.321,0.368
EBITDA Margin,-0.0076,-0.0144,-0.0094
EBIT Margin,-0.0574,-0.093,-0.0667
Profit Margin,-0.01,-0.0174,-0.0139
Free Cash Flow margin,-0.0147,-0.031,-0.4267
EBITDA,-8393994.7761,-13586058.2186,-5487646.9308
EBIT,-9362088.0597,-13947506.0908,-5596735.1618
Consolidated Income,-12675169.2537,-14230993.3555,-5824608.0395
Earnings Before Tax Margin,-0.0575,-0.093,-0.0695
Net Profit Margin,-0.067,-0.1098,-0.0958
