Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,463000.0,418000.0,173000.0,235000.0,278000.0,969000.0,6126000.0
Revenue Growth,0.107655502392345,1.41618497109827,-0.263829787234043,-0.154676258992806,-0.713106295149639,-0.841821743388835,
Cost of Revenue,0.0,0.0,4000.0,12000.0,37000.0,1000.0,46000.0
Gross Profit,463000.0,418000.0,169000.0,223000.0,241000.0,968000.0,6080000.0
R&D Expenses,41382000.0,33930000.0,14534000.0,15982000.0,9112000.0,1992000.0,5481000.0
SG&A Expense,13674000.0,12096000.0,6970000.0,6263000.0,6890000.0,2298000.0,3881000.0
Operating Expenses,54556000.0,47286000.0,25196000.0,23931000.0,16888000.0,7541000.0,15767000.0
Operating Income,-54093000.0,-46868000.0,-25027000.0,-23708000.0,-16647000.0,-6573000.0,-9687000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-64047000.0,-70792000.0,-23295000.0,-18607000.0,-19421000.0,-6573000.0,-9687000.0
Income Tax Expense,73000.0,0.0,0.0,0.0,0.0,-3911000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-64120000.0,-70792000.0,-23295000.0,-18607000.0,-19421000.0,-2662000.0,-9687000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-64120000.0,-70792000.0,-23295000.0,-18607000.0,-19421000.0,-2662000.0,-9687000.0
EPS,-0.76,-0.92,-0.66,-0.58,-0.67,-0.42,-2.73
EPS Diluted,-0.76,-0.92,-0.66,-0.58,-0.67,-0.42,-2.73
Weighted Average Shs Out,84051758.0,52808235.0,32287419.0,31817989.0,31817989.0,,
Weighted Average Shs Out (Dil),84051758.0,52808235.0,32287419.0,31817989.0,31817989.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,0.9769,0.9489,0.8669,0.999,0.9925
EBITDA Margin,-134.95,-165.876,-126.104,-72.549,-64.388,-5.925,-1.443
EBIT Margin,-138.3305,-169.3589,-134.6532,-79.1787,-69.8597,-6.7833,-1.5813
Profit Margin,-138.488,-169.359,-134.653,-79.179,-69.86,-2.747,-1.581
Free Cash Flow margin,-111.6307,-98.5502,-108.2023,-75.8128,-61.1295,-4.8091,-1.0627
EBITDA,-62482000.0,-69336000.0,-21816000.0,-17049000.0,-17900000.0,-5741000.0,-8840000.0
EBIT,-64047000.0,-70792000.0,-23295000.0,-18607000.0,-19421000.0,-6573000.0,-9687000.0
Consolidated Income,-64120000.0,-70792000.0,-23295000.0,-18607000.0,-19421000.0,-2662000.0,-9687000.0
Earnings Before Tax Margin,-138.3305,-169.3589,-134.6532,-79.1787,-69.8597,-6.7833,-1.5813
Net Profit Margin,-138.4881,-169.3589,-134.6532,-79.1787,-69.8597,-2.7472,-1.5813
