Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,184700000.0,185400000.0,63000000.0,
Short-term investments,0.0,0.0,,
Cash and short-term investments,184700000.0,185400000.0,63000000.0,
Receivables,931200000.0,875000000.0,,
Inventories,671100000.0,695100000.0,,
Total current assets,1899600000.0,1833800000.0,,
Property Plant & Equipment Net,598600000.0,663500000.0,,
Goodwill and Intangible Assets,7350400000.0,7836600000.0,,
Long-term investments,0.0,0.0,,
Tax assets,0.0,0.0,,
Total non-current assets,8012000000.0,8612700000.0,,
Total assets,9911600000.0,10446500000.0,1136000000.0,1150000000.0
Payables,557400000.0,542000000.0,,
Short-term debt,142400000.0,109000000.0,,
Total current liabilities,1096200000.0,1104300000.0,,
Long-term debt,6782300000.0,7008800000.0,1296000000.0,
Total debt,6924700000.0,7117800000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,907500000.0,1051100000.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,8007800000.0,8372600000.0,,
Total liabilities,9104000000.0,9476900000.0,1646000000.0,
Other comprehensive income,-66500000.0,26400000.0,,
Retained earnings (deficit),-238400000.0,-156300000.0,,
Total shareholders equity,-3051700000.0,-2620200000.0,-375000000.0,
Investments,0.0,0.0,,
Net Debt,6740000000.0,6932400000.0,,
Other Assets,112600000.0,78300000.0,,
Other Liabilities,396400000.0,453300000.0,,
