Date,2018-12-29,2017-12-30,2016-12-31,2016-01-02
Revenue,1536854000.0,1375308000.0,1196195000.0,1062528000.0
Revenue Growth,0.117461688581758,0.149735620028507,0.125800920069871,
Cost of Revenue,713571000.0,636966000.0,544781000.0,491100000.0
Gross Profit,823283000.0,738342000.0,651414000.0,571428000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,687476000.0,597924000.0,525869000.0,474053000.0
Operating Expenses,780932000.0,671106000.0,587345000.0,526751000.0
Operating Income,42351000.0,67236000.0,64069000.0,44677000.0
Interest Expense,0.0,55536000.0,39092000.0,36741000.0
Earnings before Tax,4868000.0,7173000.0,24977000.0,5385000.0
Income Tax Expense,-18785000.0,-38647000.0,11634000.0,1768000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,23653000.0,45820000.0,13343000.0,3617000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,23653000.0,45820000.0,13343000.0,3617000.0
EPS,0.31,0.77,0.24,0.06
EPS Diluted,0.3,0.74,0.23,0.06
Weighted Average Shs Out,75899000.0,59895000.0,72000000.0,72000000.0
Weighted Average Shs Out (Dil),79041000.0,62035000.0,56185000.0,55962000.0
Dividend per Share,0.0,2.75623438382,0.0,0.0
Gross Margin,0.535693696343,0.536855744313,0.5446,0.5378
EBITDA Margin,0.0772604294227,0.10176338682,0.098,0.081
EBIT Margin,0.027556944251,0.0488879581883,0.0536,0.0396
Profit Margin,0.0153905315664,0.0333161735408,0.011,0.003
Free Cash Flow margin,0.00138920157673,-0.00215733493879,0.0063,0.0056
EBITDA,118738000.0,139956000.0,116746000.0,86195000.0
EBIT,42351000.0,67236000.0,64069000.0,42126000.0
Consolidated Income,23653000.0,45820000.0,13343000.0,3617000.0
Earnings Before Tax Margin,0.00316750973092,0.00521555898751,0.0209,0.0051
Net Profit Margin,0.0153905315664,0.0333161735408,0.0112,0.0034
