Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,15000.0,4000.0,2000.0,6000.0
Stock-based compensation,620000.0,409000.0,217000.0,
Operating Cash Flow,-5696000.0,-3900000.0,-2987000.0,-1895000.0
Capital Expenditure,-50000.0,-22000.0,-7000.0,-7000.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-50000.0,-22000.0,-7000.0,-7000.0
Issuance (repayment) of debt,0.0,0.0,0.0,
Issuance (buybacks) of shares,21216000.0,3539000.0,4564000.0,
Dividend payments,0.0,0.0,0.0,
Financing Cash Flow,21166000.0,3517000.0,4557000.0,1896000.0
Effect of forex changes on cash,0.0,0.0,0.0,
Net cash flow / Change in cash,15470000.0,-383000.0,1570000.0,-7000.0
Free Cash Flow,-5746000.0,-3922000.0,-2994000.0,
Net Cash/Marketcap,0.4876,0.4876,0.4876,0.4876
