Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Depreciation & Amortization,1420000.0,1260000.0,651000.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,-1565000.0,8897000.0,6376000.0,-95000.0
Capital Expenditure,11852000.0,-16627000.0,-18154000.0,-3000.0
Acquisitions and disposals,0.0,0.0,-8595000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,11856000.0,-16618000.0,-26736000.0,-3000.0
Issuance (repayment) of debt,-3073000.0,2085000.0,20148000.0,126000.0
Issuance (buybacks) of shares,0.0,0.0,22623000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-7635000.0,-1310000.0,31302000.0,126000.0
Effect of forex changes on cash,-73000.0,0.0,0.0,0.0
Net cash flow / Change in cash,2656000.0,-9031000.0,10942000.0,28000.0
Free Cash Flow,10287000.0,-7730000.0,-11778000.0,-98000.0
Net Cash/Marketcap,,,,
