Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,639270000.0,537806000.0,483624000.0,428267000.0,364429000.0,303664000.0,233213000.0,121788000.0
Stock-based compensation,17478000.0,19804000.0,16941000.0,17022000.0,16048000.0,21614000.0,31688000.0,39342000.0
Operating Cash Flow,1254101000.0,1059713000.0,1020078000.0,839795000.0,769018000.0,654213000.0,491029000.0,267166000.0
Capital Expenditure,287509000.0,177450000.0,211372000.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-3384820000.0,-2143951000.0,-2005516000.0,-2152801000.0,-1805657000.0,-2185894000.0,-2344924000.0,-2977156000.0
Issuance (repayment) of debt,1270505000.0,1303499000.0,1093910000.0,328248000.0,577212000.0,531831000.0,432129000.0,84796000.0
Issuance (buybacks) of shares,-295301000.0,-282940000.0,-274782000.0,-156615000.0,-281875000.0,-270173000.0,0.0,0.0
Dividend payments,-41563000.0,-30933000.0,-20555000.0,-16405000.0,-12243000.0,-7608000.0,-0.0,-0.0
Financing Cash Flow,2145435000.0,1101640000.0,1103565000.0,1186862000.0,1049285000.0,1571765000.0,1802179000.0,2662974000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,322998000.0,17402000.0,274802000.0,156675000.0,282819000.0,270173000.0,0.0,0.0
Free Cash Flow,966592000.0,882263000.0,808706000.0,839795000.0,769018000.0,654213000.0,491029000.0,267166000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
