Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,6291400000.0,6291000000.0,6364000000.0,6364000000.0,5214300000.0,5214000000.0,4483100000.0,4483000000.0,4428700000.0,3678000000.0,4016200000.0,3544600000.0,3262400000.0
Revenue Growth,0.0000635828962009219,-0.0114707730986801,0,0.220489806877241,0.0000575373993095512,0.163034507372131,0.000022306491188936,0.0122609343599702,0.20410549211528,-0.0842089537373637,0.133047452462901,0.0865007356547327,0.0
Cost of Revenue,0.0,1056000000.0,487100000.0,1067000000.0,353500000.0,815000000.0,359300000.0,699000000.0,261400000.0,577000000.0,269500000.0,246200000.0,702800000.0
Gross Profit,0.0,5235000000.0,5876900000.0,5297000000.0,4860800000.0,4399000000.0,4123800000.0,3784000000.0,4167300000.0,3101000000.0,3746700000.0,3298400000.0,2559600000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,3056400000.0,4051000000.0,3047400000.0,4069000000.0,2496900000.0,3440000000.0,2134500000.0,2134000000.0,1727400000.0,2628000000.0,1554500000.0,1364700000.0,1270300000.0
Operating Expenses,3056400000.0,4918000000.0,5672100000.0,4950000000.0,4558300000.0,3973000000.0,3920800000.0,3400000000.0,3205400000.0,2793000000.0,2878200000.0,2516600000.0,2318500000.0
Operating Income,159800000.0,318000000.0,204800000.0,347000000.0,302500000.0,427000000.0,203000000.0,384000000.0,211500000.0,308000000.0,244100000.0,263300000.0,241100000.0
Interest Expense,148800000.0,,149200000.0,,114400000.0,,123000000.0,,97000000.0,,100000000.0,107100000.0,108100000.0
Earnings before Tax,159800000.0,160000000.0,204800000.0,205000000.0,302500000.0,302000000.0,203000000.0,203000000.0,211500000.0,212000000.0,244100000.0,263300000.0,241100000.0
Income Tax Expense,46900000.0,47000000.0,73000000.0,73000000.0,109500000.0,110000000.0,68100000.0,68000000.0,79300000.0,79000000.0,88500000.0,97800000.0,82400000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,102400000.0,102000000.0,121900000.0,122000000.0,181900000.0,182000000.0,126100000.0,126000000.0,128200000.0,128000000.0,151900000.0,162900000.0,155500000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,102400000.0,102000000.0,121900000.0,122000000.0,181900000.0,182000000.0,126100000.0,126000000.0,128200000.0,128000000.0,151900000.0,162900000.0,155500000.0
EPS,2.57,2.57,2.9,2.90,4.14,4.14,2.81,2.81,2.77,2.77,3.22,3.3,2.91
EPS Diluted,2.51,2.51,2.82,2.82,3.95,3.95,2.69,2.69,2.69,2.69,3.14,3.22,2.91
Weighted Average Shs Out,39900000.0,40000000.0,42000000.0,42000000.0,43900000.0,44000000.0,44900000.0,45000000.0,46300000.0,46000000.0,47200000.0,49300000.0,52200000.0
Weighted Average Shs Out (Dil),40800000.0,41000000.0,43200000.0,43000000.0,46100000.0,46000000.0,46900000.0,47000000.0,47600000.0,48000000.0,48400000.0,50500000.0,53500000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,0.0,0.83214115402957,0.923460087995,0.83233815210559,0.93220566519,0.84369006520905,0.919854564922,0.84407762658934,0.940975907151,0.84312126155519,0.932896768089,0.930542233256,0.784575772437
EBITDA Margin,0.0830180881839,0.10809092354157,0.0887335009428,0.10873664362036,0.11479968548,0.13540467970848,0.107559501238,0.14142315413785,0.109241989749,0.15062533985862,0.12155769135,0.135163347063,0.073902648357
EBIT Margin,0.0253997520425,0.023684628834843,0.0321810182275,0.030641106222502,0.0580135396889,0.056003068661297,0.0452811670496,0.043274592906536,0.0477566780319,0.056280587275693,0.060778845675,0.0742820064323,0.073902648357
Profit Margin,0.0162761865404,0.016213638531235,0.019154619736,0.019170333123821,0.034884835932,0.034906022247794,0.0281278579554,0.028106178898059,0.0289475466841,0.034801522566612,0.0378218216224,0.0459572307171,0.0476642962236
Free Cash Flow margin,-0.000413262548876,,0.00560967944689,,0.0675833764839,,0.0457718989092,,0.0381150224671,,0.0400378467208,0.0512328612537,0.0629597842079
EBITDA,522300000.0,680000000.0,564700000.0,692000000.0,598600000.0,706000000.0,482200000.0,634000000.0,483800000.0,554000000.0,488200000.0,479100000.0,241100000.0
EBIT,159800000.0,149000000,204800000.0,195000000,302500000.0,292000000,203000000.0,194000000,211500000.0,207000000,244100000.0,263300000.0,241100000.0
Consolidated Income,102400000.0,102000000.0,121900000.0,122000000.0,181900000.0,182000000.0,126100000.0,126000000.0,128200000.0,128000000.0,151900000.0,162900000.0,155500000.0
Earnings Before Tax Margin,0.0253997520425,0.025433158480369,0.0321810182275,0.032212445003143,0.0580135396889,0.057920981971615,0.0452811670496,0.04528217711354,0.0477566780319,0.057640021750952,0.060778845675,0.0742820064323,0.073902648357
Net Profit Margin,0.0162761865404,0.016213638531235,0.019154619736,0.019170333123821,0.034884835932,0.034906022247794,0.0281278579554,0.028106178898059,0.0289475466841,0.034801522566612,0.0378218216224,0.0459572307171,0.0476642962236
