Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,24413000.0,15442000.0,17021000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,-1,0.580948063722316,-0.092767757476059,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,24413000.0,15442000.0,17021000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,23174000.0,21164000.0,17387000.0,14271000.0,12348000.0,10458000.0,13921000.0,9420000.0,7907000.0
Operating Expenses,23174000.0,21164000.0,17387000.0,14271000.0,12348000.0,10458000.0,16613000.0,11483000.0,10370000.0
Operating Income,23952000.0,22928000.0,17985000.0,13665000.0,6450000.0,6159000.0,7800000.0,3959000.0,6651000.0
Interest Expense,53200000.0,30715000.0,19210000.0,10694000.0,8928000.0,8088000.0,0.0,0.0,0.0
Earnings before Tax,23952000.0,22928000.0,17985000.0,13665000.0,6450000.0,6159000.0,7800000.0,3959000.0,6651000.0
Income Tax Expense,2052000.0,7702000.0,5911000.0,4736000.0,2126000.0,1566000.0,2194000.0,773000.0,1696000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,21900000.0,15226000.0,12074000.0,8929000.0,4324000.0,4593000.0,5606000.0,3186000.0,4955000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,21900000.0,15226000.0,12074000.0,8929000.0,4324000.0,4593000.0,5606000.0,3186000.0,4955000.0
EPS,2.31,2.14,2.32,1.97,0.96,1.51,1.95,1.113,1.74
EPS Diluted,2.3,2.13,2.3,1.96,0.96,1.51,1.95,1.113,1.74
Weighted Average Shs Out,9490506.0,7118628.0,5211209.0,4528528.0,4497007.0,3041666.0,2815173.0,,
Weighted Average Shs Out (Dil),9508653.0,7149302.0,5239082.0,4554219.0,4507995.0,3050001.0,2869365.0,2859434.0,2848379.0
Dividend per Share,0.234523228474,0.234288606077,0.228856887523,0.239997242118,0.239574356227,0.147540935232,0.167,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.295,0.42
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,0.2564,0.3908
Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.206,0.291
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,-0.2454,-2.0501,0.6205
EBITDA,29619000.0,28227000.0,21784000.0,15607000.0,8354000.0,8416000.0,10662000.0,4551000.0,7157000.0
EBIT,23952000.0,22928000.0,17985000.0,13665000.0,6450000.0,6159000.0,7800000.0,3959000.0,6651000.0
Consolidated Income,21900000.0,15226000.0,12074000.0,8929000.0,4324000.0,4593000.0,5606000.0,3186000.0,4955000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,0.2564,0.3908
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.2296,0.2063,0.2911
