Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30,2013-04-30,2012-04-30,2011-04-30,2010-04-30
Revenue,314274000.0,271052000.0,264873000.0,264098000.0,259398000.0,251703000.0,240152000.0,325008000.0,292503000.0,249518000.0
Revenue Growth,0.159460177382938,0.0233281610432169,0.00293451673242508,0.0181188752419063,0.0305717452712125,0.0480987041540358,-0.261088957810269,0.111127065363432,0.172272140687245,0.0075
Cost of Revenue,185871000.0,162164000.0,162763000.0,151995000.0,155130000.0,158090000.0,147616000.0,195675000.0,175352000.0,152692000.0
Gross Profit,128403000.0,108888000.0,102110000.0,112103000.0,104268000.0,93613000.0,92536000.0,129333000.0,117151000.0,96826000.0
R&D Expenses,34234000.0,26433000.0,33042000.0,42291000.0,46491000.0,25515000.0,37214000.0,30977000.0,35769000.0,24510000.0
SG&A Expense,60343000.0,50826000.0,56537000.0,60077000.0,55763000.0,55679000.0,51520000.0,55280000.0,47431000.0,42429000.0
Operating Expenses,94577000.0,77259000.0,89579000.0,102368000.0,102254000.0,81194000.0,88734000.0,86257000.0,83200000.0,66939000.0
Operating Income,33826000.0,31629000.0,12531000.0,9735000.0,2014000.0,12419000.0,3802000.0,43076000.0,33951000.0,29887000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,50478000.0,33820000.0,14209000.0,8068000.0,1893000.0,14896000.0,10773000.0,43538000.0,34228000.0,30082000.0
Income Tax Expense,4641000.0,10177000.0,1752000.0,-898000.0,-1002000.0,1178000.0,347000.0,13087000.0,8319000.0,9366000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,47438000.0,20068000.0,12479000.0,8966000.0,2895000.0,13718000.0,10426000.0,30451000.0,25909000.0,20716000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,47438000.0,20068000.0,12479000.0,8966000.0,2895000.0,13718000.0,10426000.0,30451000.0,25909000.0,20716000.0
EPS,2.0,0.86,0.54,0.39,0.13,0.61,0.47,1.4,1.2,0.97
EPS Diluted,1.97,0.84,0.54,0.39,0.13,0.6,0.47,1.36,1.17,0.94
Weighted Average Shs Out,23663410.0,23471241.0,23059045.0,22936413.0,22868733.0,22354444.0,22069842.0,21783496.0,21897478.0,21649826.0
Weighted Average Shs Out (Dil),24071713.0,23813772.0,23307738.0,23153493.0,23145997.0,22719218.0,22390420.0,22315474.0,21591333.0,21391795.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.408570228527,0.401723654502,0.385505506413,0.42447500549,0.401961464622,0.371918491238,0.385322629002,0.397937896913,0.4005,0.3881
EBITDA Margin,0.136826463532,0.133505747975,0.0649481072061,0.0451877712061,0.0225445068967,0.0857121289774,0.0613736300343,0.160146827155,0.153,0.157
EBIT Margin,0.107632193564,0.116689786462,0.0473094652909,0.0368613166325,0.00776413079515,0.0493398966242,0.0158316399614,0.132538275981,0.117,0.1206
Profit Margin,0.15094471703,0.0740374540679,0.0471131447901,0.0339495187393,0.011160456133,0.0545007409526,0.043414171025,0.0936930783242,0.089,0.083
Free Cash Flow margin,0.0574339589021,0.224580523294,-0.0768708022335,-0.0237714787692,0.131589295214,0.0862921776856,0.0506887304707,0.0115750996899,0.0801,0.101
EBITDA,43001000.0,36187000.0,17203000.0,11934000.0,5848000.0,21574000.0,14739000.0,52049000.0,44827000.0,39064000.0
EBIT,33826000.0,31629000.0,12531000.0,9735000.0,2014000.0,12419000.0,3802000.0,43076000.0,34228000.0,30082000.0
Consolidated Income,47438000.0,20068000.0,12479000.0,8966000.0,2895000.0,13718000.0,10426000.0,30451000.0,25909000.0,20716000.0
Earnings Before Tax Margin,0.160617804845,0.124773106267,0.0536445768349,0.0305492658028,0.00729766613467,0.0591808599818,0.0448590892435,0.133959779452,0.117,0.1206
Net Profit Margin,0.15094471703,0.0740374540679,0.0471131447901,0.0339495187393,0.011160456133,0.0545007409526,0.043414171025,0.0936930783242,0.0886,0.083
