Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Revenue,19065672727.2727,15486958119.0301,15633075798.3284,15055000000.0
Revenue Growth,0.231079246210729,-0.00934670062265826,0.0383975953721953,
Cost of Revenue,5997181818.1818,4337855568.3846,5043188259.292,3993000000.0
Gross Profit,13068490909.0909,11149102550.6455,10589887539.0364,9553000000.0
R&D Expenses,3348163636.3636,2846655120.5346,2818771774.6448,2882000000.0
SG&A Expense,6523627272.7273,5494086980.8614,5587495712.7642,8344000000.0
Operating Expenses,11205136363.6364,9034157307.3021,9183069480.2968,
Operating Income,1863354545.4545,2114945243.3435,1406818058.7396,1095000000.0
Interest Expense,757172727.2727,279276442.3918,209839883.0262,
Earnings before Tax,863709090.9091,1901464259.4731,1288634763.6154,1004000000.0
Income Tax Expense,-128345454.5455,266759385.6058,251213964.6551,-309000000.0
Net Income - Non-Controlling int,-1018181.8182,-1556978.4122,5171760.2036,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,992054545.4545,1634704873.8673,1037420798.9602,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,992054545.4545,1634704873.8673,1037420798.9602,668000000.0
EPS,0.5159,1.0468,0.6641,0.43
EPS Diluted,0.513,1.039,0.6601,0.42
Weighted Average Shs Out,15302326.4364,1563000000.0,1562000000.0,1567000000.0
Weighted Average Shs Out (Dil),15302326.4364,,,
Dividend per Share,0.0,0.0071,0.0107,
Gross Margin,0.6854,0.7199,0.6774,0.6345
EBITDA Margin,0.002,0.0021,0.0018,
EBIT Margin,0.085,0.1408,0.0959,
Profit Margin,0.0005,0.0009,0.0006,
Free Cash Flow margin,0.1652,0.1941,0.1403,
EBITDA,4097663636.3636,3773818270.8793,3045724497.7165,
EBIT,1620881818.1818,2180740701.8649,1498474646.6415,
Consolidated Income,991036363.6364,1633147895.455,1042592559.1639,
Earnings Before Tax Margin,0.0453,0.1228,0.0824,0.0667
Net Profit Margin,0.052,0.1056,0.0664,
