Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,58600000000.0,64483793517.407,55487368421.0526,57841476655.8089,58639225181.5981
Revenue Growth,-0.0912445313227223,0.162134650684588,-0.0406993107863522,-0.0136043497048038,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,58600000000.0,64483793517.407,55487368421.0526,57841476655.8089,58639225181.5981
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0
Operating Expenses,3650574712.6437,-651860744.2977,-866315789.4737,-668838219.3268,0.0
Operating Income,54949425287.3563,65135654261.7047,56353684210.5263,58510314875.1357,58639225181.5981
Interest Expense,1232183908.046,1720288115.2461,1207368421.0526,1095548317.0467,1182808716.707
Earnings before Tax,13751724137.931,9267707082.8331,7480000000.0,7459283387.6221,8840193704.6005
Income Tax Expense,2959770114.9425,2001200480.1921,2023157894.7368,2129207383.279,2579903147.6998
Net Income - Non-Controlling int,481609195.4023,519807923.1693,382105263.1579,380021715.5266,416464891.0412
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,10791954022.9885,7266506602.6411,5456842105.2632,5330076004.3431,6260290556.9007
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,10791954022.9885,7266506602.6411,5456842105.2632,5330076004.3431,6260290556.9007
EPS,4.023,2.593,1.9263,1.8784,2.2034
EPS Diluted,4.0,2.581,1.9158,1.8675,2.1671
Weighted Average Shs Out,3476878231.0345,3631313398.5594,3184088485.2632,2839000000.0,
Weighted Average Shs Out (Dil),3476878231.0345,3631313398.5594,3184088485.2632,,
Dividend per Share,2.0989,1.8703,1.4768,1.4289,1.8245
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.3333,0.2389,0.1937,0.1889,0.2421
EBIT Margin,0.2557,0.1704,0.1566,0.1479,0.1709
Profit Margin,0.2115,0.1357,0.1032,0.0999,0.1295
Free Cash Flow margin,0.1535,0.1488,0.1452,0.1429,0.1273
EBITDA,16991954022.9885,12834333733.4934,10228421052.6316,10042345276.873,11756658595.6416
EBIT,14983908045.977,10987995198.0792,8687368421.0526,8554831704.6688,10023002421.3075
Consolidated Income,11273563218.3908,7786314525.8103,5838947368.4211,5710097719.8697,6676755447.9419
Earnings Before Tax Margin,0.2347,0.1437,0.1348,0.129,0.1508
Net Profit Margin,0.1842,0.1127,0.0983,0.0921,0.1068
