Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,54581000.0,63840000.0,95568000.0,169392000.0,158963000.0,181722000.0,210082000.0,188696000.0,0.0
Stock-based compensation,3785000.0,2388000.0,7441000.0,4412000.0,1009000.0,-131000.0,7910000.0,10069000.0,0.0
Operating Cash Flow,45255000.0,43619000.0,328860000.0,299072000.0,-727149000.0,141896000.0,-32899000.0,-61061000.0,0.0
Capital Expenditure,21323.0,0.0,0.0,1017000.0,32412000.0,36377000.0,52604000.0,187510000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,-162000.0,-42000.0,-307000.0,-920000.0,0.0
Investing Cash flow,-19826000.0,16613000.0,-5927000.0,156536000.0,-47338000.0,-34538000.0,-22409000.0,-154173000.0,-221041000.0
Issuance (repayment) of debt,-398957000.0,-84170000.0,-65879000.0,-313737000.0,2124716000.0,12731000.0,63990000.0,-104774000.0,-0.0
Issuance (buybacks) of shares,-80417000.0,-165994000.0,-191089000.0,-502836000.0,1509838000.0,-42000.0,-307000.0,-920000.0,-253649000.0
Dividend payments,-0.0,-0.0,-31910000.0,-0.0,-0.0,-0.0,-0.0,-46875000.0,-0.0
Financing Cash Flow,-111057000.0,-85327000.0,-325822000.0,-341998000.0,561786000.0,-12773000.0,507773000.0,16462000.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-85628000.0,-25095000.0,-2889000.0,113610000.0,-212701000.0,94585000.0,452465000.0,-198772000.0,-221041000.0
Free Cash Flow,45233677.0,43619000.0,328860000.0,298055000.0,-759561000.0,105519000.0,-85503000.0,-248571000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
