Date,2018-07-31,2018-07,2017-07-31,2017-07,2016-07-31,2016-07,2015-07-31,2015-07,2014-07-31,2014-07,2013-07-31,2012-07-31
Revenue,465556000.0,466000000.0,333442000.0,333000000.0,297978000.0,298000000.0,320498000.0,320000000.0,353406000.0,353000000.0,263311000.0,0.0
Revenue Growth,-0.000952789699570815,0.397544400525429,0.00132732732732733,0.117532166804261,-0.0000738255033557047,-0.0701970059095533,0.00155625,-0.0945258427983679,0.00115014164305949,0.340620027268135,0.0,0.0
Cost of Revenue,267895000.0,268000000.0,203304000.0,203000000.0,182470000.0,182000000.0,211021000.0,211000000.0,249907000.0,250000000.0,186841000.0,0.0
Gross Profit,197661000.0,198000000.0,130138000.0,130000000.0,115508000.0,116000000.0,109477000.0,109000000.0,103499000.0,103000000.0,76470000.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,57900000.0,94000000.0,54467000.0,93000000.0,49192000.0,86000000.0,37461000.0,86000000.0,38421000.0,89000000.0,28978000.0,0.0
Operating Expenses,73023000.0,109000000.0,54467000.0,93000000.0,49192000.0,86000000.0,37461000.0,86000000.0,38421000.0,89000000.0,28978000.0,0.0
Operating Income,88125000.0,88000000.0,37333000.0,37000000.0,27571000.0,29000000.0,16589000.0,23000000.0,3951000.0,15000000.0,17180000.0,0.0
Interest Expense,600000.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,64399000.0,64000000.0,32442000.0,32000000.0,28230000.0,28000000.0,18884000.0,19000000.0,266000.0,0000000.0,15201000.0,0.0
Income Tax Expense,-442000.0,-0000000.0,8809000.0,9000000.0,9555000.0,10000000.0,6746000.0,7000000.0,1254000.0,1000000.0,5715000.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,64841000.0,65000000.0,23633000.0,24000000.0,18675000.0,19000000.0,12138000.0,12000000.0,-988000.0,-1000000.0,9348000.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,64841000.0,65000000.0,23633000.0,24000000.0,18675000.0,19000000.0,12138000.0,12000000.0,-988000.0,-1000000.0,9348000.0,0.0
EPS,4.41,4.41,1.99,1.99,1.59,1.59,1.04,1.04,-0.09,-0.09,0.81,0.0
EPS Diluted,4.29,4.29,1.92,1.92,1.57,1.57,1.03,1.03,-0.09,-0.09,0.81,0.0
Weighted Average Shs Out,14708000.0,15000000.0,11885000.0,12000000.0,11719000.0,12000000.0,11673000.0,12000000.0,11615000.0,12000000.0,11487000.0,0.0
Weighted Average Shs Out (Dil),15111000.0,15000000.0,12286000.0,12000000.0,11926000.0,12000000.0,11779000.0,12000000.0,11615000.0,12000000.0,11578000.0,0.0
Dividend per Share,0.116008205943,,0.11582288784,,0.117893677679,,0.119025384158,,0.119931123547,,0.119018828813,0.0
Gross Margin,0.424569761747,0.42489270386266,0.390286766514,0.39039039039039,0.387639355926,0.38926174496644,0.341584034846,0.340625,0.292861468113,0.29178470254958,0.290417035369,0.0
EBITDA Margin,0.256669444707,0.25321888412017,0.16404052279,0.16216216216216,0.141862822088,0.14765100671141,0.0944561276513,0.134375,0.0512951110055,0.093484419263456,0.0969044210079,0.0
EBIT Margin,0.189289795427,0.13948497854077,0.111962500225,0.099099099099099,0.092526965078,0.097315436241611,0.0517600733858,0.059375,0.0111797762347,0,0.065246039854,0.0
Profit Margin,0.139276478018,0.13948497854077,0.0708758944584,0.072072072072072,0.0626724120573,0.063758389261745,0.0378723112157,0.0375,-0.00279565146036,-0.0028328611898017,0.0355017450847,0.0
Free Cash Flow margin,0.138159533977,,0.095515861829,,0.0895233876326,,0.0116911806002,,0.0873244936419,,0.056081971509,0.0
EBITDA,119494000.0,118000000.0,54698000.0,54000000.0,42272000.0,44000000.0,30273000.0,43000000.0,18128000.0,33000000.0,25516000.0,0.0
EBIT,88125000.0,65000000,37333000.0,33000000,27571000.0,29000000,16589000.0,19000000,3951000.0,0,17180000.0,0.0
Consolidated Income,64841000.0,65000000.0,23633000.0,24000000.0,18675000.0,19000000.0,12138000.0,12000000.0,-988000.0,-1000000.0,9348000.0,0.0
Earnings Before Tax Margin,0.138327075583,0.13733905579399,0.097294282064,0.096096096096096,0.0947385377444,0.093959731543624,0.058920804498,0.059375,0.000752675393174,0,0.0577302125623,0.0
Net Profit Margin,0.139276478018,0.13948497854077,0.0708758944584,0.072072072072072,0.0626724120573,0.063758389261745,0.0378723112157,0.0375,-0.00279565146036,-0.0028328611898017,0.0355017450847,0.0
