Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,1437000000.0,1581000000.0,1679000000.0,1839000000.0,1966000000.0,2076000000.0,2225000000.0,0.0
Stock-based compensation,24000000.0,27000000.0,22000000.0,21000000.0,21000000.0,17000000.0,18300000.0,0.0
Operating Cash Flow,3791000000.0,2435000000.0,2652000000.0,2591000000.0,2801000000.0,2713000000.0,2774000000.0,0.0
Capital Expenditure,1040000000.0,1328000000.0,1259000000.0,1247000000.0,1165000000.0,1264000000.0,1266000000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1153000000.0,-1436000000.0,-1334000000.0,-1220000000.0,-1251000000.0,-1381000000.0,-1528000000.0,3000000.0
Issuance (repayment) of debt,-1359000000.0,-641000000.0,-1189000000.0,-517000000.0,-641000000.0,-806000000.0,-1430000000.0,-0.0
Issuance (buybacks) of shares,-5000000.0,-1000000.0,-5000000.0,-3000000.0,-6000000.0,-14000000.0,-8000000.0,-3000000.0
Dividend payments,-1275000000.0,-1000000000.0,-1300000000.0,-1350000000.0,-1400000000.0,-1325000000.0,-1150000000.0,-0.0
Financing Cash Flow,-2634000000.0,-1003000000.0,-1316000000.0,-1374000000.0,-1558000000.0,-1326000000.0,-1241000000.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,5000000.0,-4000000.0,2000000.0,-3000000.0,-8000000.0,14000000.0,8000000.0,3000000.0
Free Cash Flow,2751000000.0,1107000000.0,1393000000.0,1344000000.0,1636000000.0,1449000000.0,1508000000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
