Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,12173000.0,11486000.0,14501000.0,12614000.0,6000000.0
Stock-based compensation,1800000.0,1800000.0,1100000.0,930000.0,708000.0
Operating Cash Flow,97060000.0,70456000.0,25543000.0,73317000.0,21498000.0
Capital Expenditure,7200000.0,6182000.0,2071000.0,-6060000.0,-2920000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-20053000.0,85021000.0
Investment purchases and sales,75109000.0,247929000.0,74948000.0,-183397000.0,-52009000.0
Investing Cash flow,-6661000.0,-234614000.0,-360350000.0,-229510000.0,30092000.0
Issuance (repayment) of debt,27605000.0,-13333000.0,-32019000.0,-1028000.0,26467000.0
Issuance (buybacks) of shares,-213700000.0,-215202000.0,-119241000.0,470000.0,215000.0
Dividend payments,-19977000.0,-14008000.0,-9853000.0,-7692000.0,-3512000.0
Financing Cash Flow,-91901000.0,188644000.0,313048000.0,208765000.0,21590000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1502000.0,24486000.0,-21759000.0,52572000.0,73180000.0
Free Cash Flow,89860000.0,64274000.0,23472000.0,67257000.0,18578000.0
Net Cash/Marketcap,0.0,0.0,0.0,-0.6175,-0.6175
