Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,514823.0,1154009.0,1451941.0,2500000.0,0.0,0.0
Revenue Growth,-0.553883028641891,-0.205195665664101,-0.4192236,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,32871685.0,33230668.0,32832677.0,18825041.0,12511647.0,2109890.0
SG&A Expense,18572548.0,17311169.0,14449984.0,11252298.0,5059703.0,1438518.0
Operating Expenses,51444233.0,50541837.0,47282661.0,30077339.0,17571350.0,4435470.0
Operating Income,-50929410.0,-49387828.0,-45830720.0,-27577339.0,-20374709.0,-4435470.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,908611.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,-5521081.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-50840122.0,-49376875.0,-45817394.0,-27561702.0,-45603110.0,-5521081.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-50840122.0,-49376875.0,-45817394.0,-27561702.0,-45603110.0,-5521081.0
EPS,-1.99,-2.31,-2.6,-2.07,-5.75,-2.11
EPS Diluted,-1.99,-2.31,-2.6,-2.07,-5.75,-2.11
Weighted Average Shs Out,25486270.0,21343001.0,17649013.0,13303715.0,7933791.0,
Weighted Average Shs Out (Dil),25486270.0,21343001.0,17649013.0,13303715.0,7933791.0,2617022.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-96.7204378981,-41.5915855076,-30.849807258,-10.6715304,0.0,
EBIT Margin,-98.9260580821,-42.7967442195,-31.5651393548,-11.0309356,0.0,0.0
Profit Margin,-98.7526237173,-42.787252959,-31.5559612959,-11.0246808,0.0,
Free Cash Flow margin,-64.8511080507,-30.5437357941,-23.5544646787,-8.4154116,0.0,0.0
EBITDA,-49793906.0,-47997064.0,-44792100.0,-26678826.0,-19018473.0,-4607753.0
EBIT,-50929410.0,-49387828.0,-45830720.0,-27577339.0,-20374709.0,-4612470.0
Consolidated Income,-50840122.0,-49376875.0,-45817394.0,-27561702.0,-45603110.0,-5521081.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-98.7526237173,-42.787252959,-31.5559612959,-11.0246808,0.0,0.0
