Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,11592908.8278,20601723.0955,23521670.2664,22621475.8897,12856151.114,4266402.9014,1740699.1661,2385310.9137
Stock-based compensation,12318089.725,11081620.3144,44081929.4456,48642736.0961,28054730.3842,6164853.2806,3253207.1841,925602.7919
Operating Cash Flow,50013024.602,94556831.9226,56671850.252,146123401.633,57995156.6032,32670787.9987,7342527.2611,-1134676.3959
Capital Expenditure,-7396960.9262,-3697702.5393,-16937508.9993,-8949468.4948,-5886503.0675,-4544510.3858,-1974823.6049,-1365164.9746
Acquisitions and disposals,10349638.2055,11375604.5949,-51641468.6825,-38426128.4856,-31735550.5328,-9196340.2572,-481077.6139,-1903553.2995
Investment purchases and sales,75171201.1577,-42667775.0907,-78788768.8985,564782.0059,-118095576.3642,-2485328.058,-4871071.1995,-1269035.533
Investing Cash flow,77950217.0767,-34989873.0351,-147367746.5803,-52601910.3374,-179144817.5654,-16615067.5898,-8216484.9262,-4562658.6294
Issuance (repayment) of debt,-47633140.3763,-20957678.3555,46537796.9762,19616700.0462,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-32091027.4964,0.0,-25772642.1886,0.0,227506780.7556,0.0,100705.5805,2606440.3553
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6842163.7056
Financing Cash Flow,-79089869.754,76793530.8343,21658747.3002,12575412.1091,212070875.0404,50160237.3887,100705.5805,14796002.5381
Effect of forex changes on cash,6457887.1201,-11075423.2164,8469402.4478,5980588.5072,-303358.0885,-907682.1629,-24214.2399,-360564.7208
Net cash flow / Change in cash,55331259.0449,125285066.5054,-60567746.5803,112077491.9119,90617855.9897,65308275.6347,-797466.3246,8738102.7919
Free Cash Flow,42616063.6758,90859129.3833,39734341.2527,137173933.1382,52108653.5357,28126277.6129,5367703.6562,-2499841.3706
Net Cash/Marketcap,2.1094,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175,0.5175
