Date,2018-12-31,2017-12-31,2016-12-31,2016-03-31,2015-03-31,2014-03-31
Revenue,478000.0,0.0,,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,,0.0,0.0,0.0
Gross Profit,478000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,9939000.0,14387000.0,,3645796.0,4500073.0,171781.0
SG&A Expense,17214000.0,8466000.0,,5671598.0,5308371.0,88118.0
Operating Expenses,27153000.0,22853000.0,1067284.0,13289290.0,9317394.0,9808444.0
Operating Income,-26675000.0,-22853000.0,-1067284.0,-13289290.0,-9317394.0,-9808444.0
Interest Expense,0.0,0.0,0.0,-20411.0,0.0,176488.0
Earnings before Tax,-28623000.0,-28024000.0,,-6881812.0,-9838317.0,-1067284.0
Income Tax Expense,0.0,0.0,,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,,0.0,0.0,0.0
Net Income,-28623000.0,-28024000.0,,-6881812.0,-9838317.0,-1067284.0
Preferred Dividends,0.0,0.0,,0.0,0.0,0.0
Net Income Com,-28623000.0,-28024000.0,,-6881812.0,-9838317.0,-1067284.0
EPS,-1.26,-1.5,,-0.5,-0.85,-0.15
EPS Diluted,-1.26,-1.5,,-0.6,-0.85,-0.15
Weighted Average Shs Out,23383246.0,19297989.0,,14438642.0,12793692.0,12793692.0
Weighted Average Shs Out (Dil),22786192.0,18632740.0,,13304513.0,11409681.0,6414010.0
Dividend per Share,0.0,0.0,,0.0,0.0,0.0
Gross Margin,1.0,0.0,,0.0,0.0,0.0
EBITDA Margin,-59.757,,,,,
EBIT Margin,-59.8808,0.0,,0.0,0.0,0.0
Profit Margin,-59.881,,,,,
Free Cash Flow margin,-41.9686,0.0,,0.0,0.0,0.0
EBITDA,-28564000.0,-28007000.0,,-6881812.0,-9661829.0,-1067284.0
EBIT,-28623000.0,-28024000.0,-1067284.0,-13289290.0,-6881812.0,-9661829.0
Consolidated Income,-28623000.0,-28024000.0,,-6881812.0,-9838317.0,-1067284.0
Earnings Before Tax Margin,-59.8808,0.0,,0.0,0.0,0.0
Net Profit Margin,-59.8808,0.0,,0.0,0.0,0.0
