Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,156700000.0,40603000.0,0.0,0.0,0.0,0.0,10172000.0,9524000.0,6849000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0680386392272155,0.390567966126442,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,10172000.0,9524000.0,6849000.0
R&D Expenses,118590000.0,97501000.0,71772000.0,51872000.0,34140000.0,18516000.0,17000000.0,12668000.0,12663000.0
SG&A Expense,24286000.0,22472000.0,17501000.0,13108000.0,11960000.0,7461000.0,3692000.0,3086000.0,3638000.0
Operating Expenses,142876000.0,119973000.0,89273000.0,64980000.0,46100000.0,25977000.0,20692000.0,15754000.0,16301000.0
Operating Income,13824000.0,-79370000.0,-53562000.0,22540000.0,-18338000.0,-16457000.0,-10520000.0,-6230000.0,-9452000.0
Interest Expense,0.0,16000.0,13000.0,21000.0,13000.0,9000.0,1213000.0,2461000.0,1850000.0
Earnings before Tax,27187000.0,-70409000.0,-49388000.0,24616000.0,0.0,0.0,-60259000.0,-8594000.0,-11203000.0
Income Tax Expense,312000.0,0.0,-463000.0,991000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,26875000.0,-70409000.0,-48925000.0,23625000.0,-17592000.0,-16422000.0,-60259000.0,-8594000.0,-11203000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,-144765000.0,0.0,0.0
Net Income Com,26875000.0,-70409000.0,-48925000.0,23625000.0,-17592000.0,-16422000.0,84506000.0,-8594000.0,-11203000.0
EPS,0.48,-1.31,-1.05,0.57,-0.45,-0.52,34.18,-118.86,-154.95
EPS Diluted,0.46,-1.31,-1.05,0.56,-0.45,-0.52,-3.85,-118.86,-154.95
Weighted Average Shs Out,56531439.0,53942116.0,46817756.0,41267329.0,39015131.0,31390631.0,29422576.0,,
Weighted Average Shs Out (Dil),58467880.0,53942116.0,46817756.0,42388867.0,39015131.0,31390631.0,2472581.0,72302.0,72302.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,0.143222718571,-1.86500997463,0.0,0.0,0.0,0.0,-5.735,-0.589,-1.277
EBIT Margin,0.0882195277601,-1.95478166638,0.0,0.0,0.0,0.0,-5.8048,-0.644,-1.3656
Profit Margin,0.17150606254,-1.7340836884,0.0,0.0,0.0,0.0,8.308,-0.902,-1.636
Free Cash Flow margin,0.363886407147,-2.14191069625,0.0,0.0,0.0,0.0,-0.5479,-1.1546,-0.147
EBITDA,22443000.0,-75725000.0,-54377000.0,21969000.0,-16129000.0,-15575000.0,-58335000.0,-5606000.0,-8746000.0
EBIT,13824000.0,-79370000.0,-53562000.0,22540000.0,-18338000.0,-16457000.0,-59046000.0,-6133000.0,-9353000.0
Consolidated Income,26875000.0,-70409000.0,-48925000.0,23625000.0,-17592000.0,-16422000.0,-60259000.0,-8594000.0,-11203000.0
Earnings Before Tax Margin,0.173497128271,-1.7340836884,0.0,0.0,0.0,0.0,-5.924,-0.9024,-1.6357
Net Profit Margin,0.17150606254,-1.7340836884,0.0,0.0,0.0,0.0,-5.924,-0.9024,-1.6357
