Date,2018-12-31,2017-12-31,2016-12-31
Revenue,16239000.0,,
Revenue Growth,0.0,0.0,
Cost of Revenue,,,
Gross Profit,16239000.0,21583235.0,9929058.0
R&D Expenses,,,
SG&A Expense,649000.0,,
Operating Expenses,648930.0,18280137.0,9838963.0
Operating Income,15590000.0,3303098.0,90095.0
Interest Expense,0.0,1809296.0,983248.0
Earnings before Tax,15590000.0,,
Income Tax Expense,,,
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,,,
Preferred Dividends,0.0,0.0,
Net Income Com,15590000.0,,
EPS,1.28,,
EPS Diluted,1.28,,
Weighted Average Shs Out,12166000.0,,
Weighted Average Shs Out (Dil),,,
Dividend per Share,0.0,0.0,
Gross Margin,1.0,,
EBITDA Margin,0.235,-0.008,
EBIT Margin,0.96,,
Profit Margin,-0.076,-0.352,
Free Cash Flow margin,,,
EBITDA,,,
EBIT,15589855.0,-593112.0,-5195014.0
Consolidated Income,,,
Earnings Before Tax Margin,0.96,,
Net Profit Margin,,,
