Date,2018-12-31,2017-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,55091000.0,85305000.0,,,
Short-term investments,109988000.0,106845000.0,,,
Cash and short-term investments,165079000.0,192150000.0,17200000.0,8569000.0,12539000.0
Receivables,4807000.0,5582000.0,,,
Inventories,7838000.0,4792000.0,,,
Total current assets,180718000.0,205247000.0,,,
Property Plant & Equipment Net,19125000.0,13954000.0,,,
Goodwill and Intangible Assets,132598000.0,134297000.0,,,
Long-term investments,0.0,8905000.0,,,
Tax assets,0.0,0.0,,,
Total non-current assets,151970000.0,157242000.0,,,
Total assets,332688000.0,362489000.0,,,
Payables,1793000.0,1964000.0,,,
Short-term debt,0.0,0.0,,,
Total current liabilities,22800000.0,21003000.0,,,
Long-term debt,0.0,0.0,,,
Total debt,0.0,0.0,,,
Deferred revenue,13399000.0,14048000.0,,,
Tax Liabilities,0.0,0.0,,,
Deposit Liabilities,0.0,0.0,,,
Total non-current liabilities,7142000.0,4769000.0,,,
Total liabilities,29942000.0,25772000.0,,,
Other comprehensive income,-107000.0,-166000.0,,,
Retained earnings (deficit),-295908000.0,-249423000.0,,,
Total shareholders equity,-258112000.0,-224616000.0,,,
Investments,109988000.0,115750000.0,,,
Net Debt,-165079000.0,-192150000.0,108004000.0,102366000.0,66872000.0
Other Assets,2994000.0,2723000.0,-1163000.0,-1772000.0,-750000.0
Other Liabilities,21007000.0,19039000.0,-167247000.0,-15911000.0,9655000.0
