Date,2018-12-31,2017-12-31,2016-12-31
Revenue,457583502.1708,462721735.1874,232795248.3801
Revenue Growth,-0.0111043692696196,0.987676889486524,
Cost of Revenue,254404486.2518,269787484.8851,143070266.3787
Gross Profit,203179015.919,192934250.3023,89724982.0014
R&D Expenses,20161794.5007,15260882.7086,8083801.2959
SG&A Expense,86907670.0434,89269951.6324,27090424.766
Operating Expenses,110211577.424,104530834.341,35174226.0619
Operating Income,92967438.4949,88403415.9613,54550755.9395
Interest Expense,0.0,0.0,0.0
Earnings before Tax,110166136.0347,100970979.4438,57042332.6134
Income Tax Expense,23101157.7424,29202388.1499,15137508.9993
Net Income - Non-Controlling int,435745.2967,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,87064978.2923,71768591.2938,41904823.6141
Preferred Dividends,-17366136.0347,2600967.3519,17526565.8747
Net Income Com,104431114.3271,70468107.6179,24502231.8215
EPS,1.5818,1.0958,0.3744
EPS Diluted,1.5818,1.0958,0.3744
Weighted Average Shs Out,10128907.3806,10579012.9988,69991000.0
Weighted Average Shs Out (Dil),7373959.6237,7314396.9166,6967897.7682
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.444,0.417,0.3854
EBITDA Margin,0.0368,0.0336,0.0356
EBIT Margin,0.2408,0.2182,0.245
Profit Margin,0.033,0.023,0.0151
Free Cash Flow margin,0.3739,0.7257,0.5394
EBITDA,116306657.0188,102897672.3096,57516630.6695
EBIT,110166136.0347,100970979.4438,57042332.6134
Consolidated Income,87500723.589,71768591.2938,41904823.6141
Earnings Before Tax Margin,0.2408,0.2182,0.245
Net Profit Margin,0.1903,0.1551,0.18
