Date,2019-09-28,2018-09-29,2017-09-30,2016-10-01,2015-10-03,2015-01-03,2014-09-27,2013-10-03
Revenue,1018874000.0,1024976000.0,990602000.0,932010000.0,919128000.0,0.0,855735000.0,776558000.0
Revenue Growth,-0.00595331012628588,0.0347001116492799,0.062866278258817,0.0140154581298796,0.0,-1,0.101958900687392,
Cost of Revenue,885400000.0,902988000.0,863234000.0,802654000.0,798733000.0,0.0,746362000.0,684109000.0
Gross Profit,133474000.0,121988000.0,127368000.0,129356000.0,120395000.0,0.0,109373000.0,92449000.0
R&D Expenses,11500000.0,8400000.0,7000000.0,5400000.0,5200000.0,0.0,0.0,0.0
SG&A Expense,89642000.0,88755000.0,72831000.0,102711000.0,84561000.0,0.0,91445000.0,65332000.0
Operating Expenses,101142000.0,97155000.0,79831000.0,108111000.0,89761000.0,0.0,91373000.0,65332000.0
Operating Income,43832000.0,33233000.0,54537000.0,26645000.0,35834000.0,0.0,18000000.0,27117000.0
Interest Expense,12879000.0,6661000.0,7251000.0,16412000.0,19078000.0,0.0,6156000.0,2371000.0
Earnings before Tax,29631000.0,26873000.0,37285000.0,10340000.0,16869000.0,0.0,13198000.0,26664000.0
Income Tax Expense,7573000.0,-2620000.0,11832000.0,5989000.0,4442000.0,0.0,10441000.0,-27544000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,-42000.0,159000.0
Net Income,24300000.0,30820000.0,28801000.0,6900000.0,14932000.0,-5650000.0,2757000.0,54208000.0
Preferred Dividends,0.0,1896000.0,4261000.0,3878000.0,2247000.0,0.0,0.0,0.0
Net Income Com,24300000.0,30820000.0,28801000.0,6900000.0,14932000.0,-5650000.0,2757000.0,54208000.0
EPS,0.92,1.15,0.79,0.14,0.6,0.0,0.13,2.46
EPS Diluted,0.9,1.08,0.74,0.14,0.59,0.0,0.13,2.46
Weighted Average Shs Out,26455436.0,25259595.0,23343772.0,21252616.0,21182885.0,2875000.0,,
Weighted Average Shs Out (Dil),27043814.0,28616862.0,24877729.0,21315619.0,25497602.0,2875000.0,22000000.0,22000000.0
Dividend per Share,0.0,0.066254643853,0.171277691786,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.131001478102,0.119015469631,0.128576360637,0.138792502226,0.130988284548,0.0,0.1278,0.119
EBITDA Margin,0.0505037914404,0.038561878522,0.0580788247954,0.0353118528771,0.0479443559548,0.0,0.034,0.053
EBIT Margin,0.0430200397694,0.0324231982017,0.0550544012631,0.0285887490478,0.038986952851,0.0,0.0226,0.0374
Profit Margin,0.0238498577842,0.0300689967375,0.0290742397047,0.00740335404127,0.0162458330069,0.0,0.003,0.07
Free Cash Flow margin,0.0198179559003,0.0158393952639,0.038753202598,0.0166543277433,0.0197752652514,0.0,0.0366,0.0391
EBITDA,51457000.0,39525000.0,57533000.0,32911000.0,44067000.0,0.0,29252000.0,40843000.0
EBIT,43832000.0,33233000.0,54537000.0,26645000.0,35834000.0,0.0,19354000.0,29035000.0
Consolidated Income,24300000.0,30820000.0,28801000.0,6900000.0,14932000.0,-5650000.0,2757000.0,54208000.0
Earnings Before Tax Margin,0.0290821043623,0.0262181748646,0.037638728773,0.0110943015633,0.0183532652688,0.0,0.0154,0.0343
Net Profit Margin,0.0238498577842,0.0300689967375,0.0290742397047,0.00740335404127,0.0162458330069,0.0,0.0032,0.0698
