Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,21956000.0,21297000.0,15600000.0,17230000.0
Revenue Growth,0.0309433253509884,0.365192307692308,-0.0946024376088218,
Cost of Revenue,12450000.0,12150000.0,10431000.0,12513000.0
Gross Profit,9506000.0,9147000.0,5169000.0,4717000.0
R&D Expenses,8374000.0,7135000.0,7474000.0,7399000.0
SG&A Expense,27038000.0,19294000.0,16627000.0,17843000.0
Operating Expenses,35412000.0,26429000.0,24101000.0,25242000.0
Operating Income,-25906000.0,-17282000.0,-18932000.0,-20525000.0
Interest Expense,0.0,0.0,2483000.0,2892000.0
Earnings before Tax,-28679000.0,-17786000.0,-21846000.0,-22971000.0
Income Tax Expense,47000.0,56000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-28726000.0,-17842000.0,-21846000.0,-22971000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-28726000.0,-17842000.0,-21846000.0,-22971000.0
EPS,-0.86,-2.42,-13.54,-14.7
EPS Diluted,-0.86,-2.42,-13.54,-14.7
Weighted Average Shs Out,33512181.0,7382715.0,28042000.0,28042000.0
Weighted Average Shs Out (Dil),33512181.0,7382715.0,1612933.0,1562829.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.432956822736,0.429497112269,0.3313,0.2738
EBITDA Margin,-1.12147021315,-0.758651453256,-1.199,-1.115
EBIT Margin,-1.17990526508,-0.811475794713,-1.2412,-1.1654
Profit Margin,-1.30834396065,-0.837770578016,-1.4,-1.333
Free Cash Flow margin,-1.35293313901,-0.914917594027,-1.1112,-1.4262
EBITDA,-24623000.0,-16157000.0,-18709000.0,-19219000.0
EBIT,-25906000.0,-17282000.0,-19363000.0,-20079000.0
Consolidated Income,-28726000.0,-17842000.0,-21846000.0,-22971000.0
Earnings Before Tax Margin,-1.30620331572,-0.835141099685,-1.4004,-1.3332
Net Profit Margin,-1.30834396065,-0.837770578016,-1.4004,-1.3332
